id,word,ipa,audio_path,ipa_clean
11899,railway,/ˈreɪlweɪ/,data/raw/phonemeref_data/audio/railway/en069214.mp3,reɪlweɪ
11900,railways,/ˈreɪlweɪ/,data/raw/phonemeref_data/audio/railways/en069214.mp3,reɪlweɪ
11901,rain,/ˈreɪn/,data/raw/phonemeref_data/audio/rain/en069222.mp3,reɪn
11902,rainbow,/ˈreɪnbəʊ/,data/raw/phonemeref_data/audio/rainbow/en069238.mp3,reɪnboʊ
11903,raincoats,/ˈreɪnkəʊt/,data/raw/phonemeref_data/audio/raincoats/en069241.mp3,reɪnkoʊt
11904,raindrops,/ˈreɪndrɒp/,data/raw/phonemeref_data/audio/raindrops/en1071011.mp3,reɪndrɒp
11905,rainfall,/ˈreɪnfɔːl/,data/raw/phonemeref_data/audio/rainfall/en069257.mp3,reɪnfɔl
11906,rainstorm,/ˈreɪnstɔːrm/,data/raw/phonemeref_data/audio/rainstorm/en1071029.mp3,reɪnstɔrm
11907,rainy,/ˈreɪni/,data/raw/phonemeref_data/audio/rainy/en069275.mp3,reɪni
11908,raised,/reɪzd/,data/raw/phonemeref_data/audio/raised/en069290.mp3,reɪzd
11909,raises,/ˈreɪz/,data/raw/phonemeref_data/audio/raises/en069288.mp3,reɪz
11910,raisin,/ˈreɪzən/,data/raw/phonemeref_data/audio/raisin/en069303.mp3,reɪzən
11911,raisins,/ˈreɪzən/,data/raw/phonemeref_data/audio/raisins/en069303.mp3,reɪzən
11912,rake,/ˈreɪk/,data/raw/phonemeref_data/audio/rake/en069312.mp3,reɪk
11913,rakes,/ˈreɪk/,data/raw/phonemeref_data/audio/rakes/en069312.mp3,reɪk
11914,rally,/ˈræli/,data/raw/phonemeref_data/audio/rally/en069325.mp3,ræli
11915,ram,/ˈræm/,data/raw/phonemeref_data/audio/ram/en069337.mp3,ræm
11916,ramble,/ˈræmbəl/,data/raw/phonemeref_data/audio/ramble/en069342.mp3,ræmbəl
11917,rambles,/ˈræmbəl/,data/raw/phonemeref_data/audio/rambles/en069342.mp3,ræmbəl
11918,rambling,/ˈræmblɪŋ/,data/raw/phonemeref_data/audio/rambling/en069357.mp3,ræmblɪŋ
11919,ramblings,/ˈræmblɪŋ/,data/raw/phonemeref_data/audio/ramblings/en069357.mp3,ræmblɪŋ
11920,ramifications,/ˌræmɪfɪˈkeɪʃən/,data/raw/phonemeref_data/audio/ramifications/en1071057.mp3,ræmɪfɪkeɪʃən
11921,ramp,/ˈræmp/,data/raw/phonemeref_data/audio/ramp/en069365.mp3,ræmp
11922,rampage,/ˈræmpeɪdʒ/,data/raw/phonemeref_data/audio/rampage/en069379.mp3,ræmpeɪdʒ
11923,rampant,/ˈræmpənt/,data/raw/phonemeref_data/audio/rampant/en069385.mp3,ræmpənt
11924,rampart,/ˈræmpɑːrt/,data/raw/phonemeref_data/audio/rampart/en1071069.mp3,ræmpɑrt
11925,ramps,/ˈræmp/,data/raw/phonemeref_data/audio/ramps/en069365.mp3,ræmp
11926,rams,/ˈræm/,data/raw/phonemeref_data/audio/rams/en069337.mp3,ræm
11927,ranch,/ˈrɑːntʃ/,data/raw/phonemeref_data/audio/ranch/en069399.mp3,rɑntʃ
11928,rancher,/ˈrɑːntʃər/,data/raw/phonemeref_data/audio/rancher/en1071082.mp3,rɑntʃər
11929,ranchers,/ˈrɑːntʃər/,data/raw/phonemeref_data/audio/ranchers/en1071082.mp3,rɑntʃər
11930,random,/ˈrændəm/,data/raw/phonemeref_data/audio/random/en069401.mp3,rændəm
11931,randomly,/ˈrændəmli/,data/raw/phonemeref_data/audio/randomly/en069415.mp3,rændəmli
11932,rands,/ˈrænd/,data/raw/phonemeref_data/audio/rands/en1071117.mp3,rænd
11933,randy,/ˈrændi/,data/raw/phonemeref_data/audio/randy/en1071141.mp3,rændi
11934,range,/ˈreɪndʒ/,data/raw/phonemeref_data/audio/range/en069423.mp3,reɪndʒ
11935,ranger,/ˈreɪndʒə/,data/raw/phonemeref_data/audio/ranger/en069439.mp3,reɪndʒə
11936,rangers,/ˈreɪndʒə/,data/raw/phonemeref_data/audio/rangers/en069439.mp3,reɪndʒə
11937,ranges,/ˈreɪndʒ/,data/raw/phonemeref_data/audio/ranges/en069423.mp3,reɪndʒ
11938,rank,/ˈræŋk/,data/raw/phonemeref_data/audio/rank/en069449.mp3,ræŋk
11939,ranking,/ˈræŋkɪŋ/,data/raw/phonemeref_data/audio/ranking/en069455.mp3,ræŋkɪŋ
11940,rankings,/ˈræŋkɪŋ/,data/raw/phonemeref_data/audio/rankings/en069455.mp3,ræŋkɪŋ
11941,ranks,/ˈræŋk/,data/raw/phonemeref_data/audio/ranks/en069449.mp3,ræŋk
11942,ransom,/ˈrænsəm/,data/raw/phonemeref_data/audio/ransom/en069460.mp3,rænsəm
11943,rant,/ˈrænt/,data/raw/phonemeref_data/audio/rant/en069477.mp3,rænt
11944,rap,/ˈræp/,data/raw/phonemeref_data/audio/rap/en069481.mp3,ræp
11945,rapacious,/rəˈpeɪʃəs/,data/raw/phonemeref_data/audio/rapacious/en1071187.mp3,rəpeɪʃəs
11946,rape,/ˈreɪp/,data/raw/phonemeref_data/audio/rape/en069491.mp3,reɪp
11947,rapes,/ˈreɪp/,data/raw/phonemeref_data/audio/rapes/en069491.mp3,reɪp
11948,rapeseed,/ˈreɪpsiːd/,data/raw/phonemeref_data/audio/rapeseed/en1071195.mp3,reɪpsid
11949,rapid,/ˈræpɪd/,data/raw/phonemeref_data/audio/rapid/en069506.mp3,ræpɪd
11950,rapidity,/rəˈpɪdɪti/,data/raw/phonemeref_data/audio/rapidity/en1071203.mp3,rəpɪdɪti
11951,rapidly,/ˈræpɪdli/,data/raw/phonemeref_data/audio/rapidly/en069517.mp3,ræpɪdli
11952,rapier,/ˈreɪpɪə/,data/raw/phonemeref_data/audio/rapier/en1071214.mp3,reɪpɪə
11953,rapiers,/ˈreɪpɪə/,data/raw/phonemeref_data/audio/rapiers/en1071214.mp3,reɪpɪə
11954,rapist,/ˈreɪpɪst/,data/raw/phonemeref_data/audio/rapist/en1071226.mp3,reɪpɪst
11955,rapists,/ˈreɪpɪst/,data/raw/phonemeref_data/audio/rapists/en1071226.mp3,reɪpɪst
11956,rapport,/ræˈpɔːr/,data/raw/phonemeref_data/audio/rapport/en069526.mp3,ræpɔr
11957,raps,/ˈræp/,data/raw/phonemeref_data/audio/raps/en069481.mp3,ræp
11958,rapt,/ˈræpt/,data/raw/phonemeref_data/audio/rapt/en1071265.mp3,ræpt
11959,rapture,/ˈræptʃə/,data/raw/phonemeref_data/audio/rapture/en069540.mp3,ræptʃə
11960,raptures,/ˈræptʃə/,data/raw/phonemeref_data/audio/raptures/en069540.mp3,ræptʃə
11961,rare,/ˈrɛər/,data/raw/phonemeref_data/audio/rare/en069552.mp3,rɛər
11962,rarely,/ˈrɛərli/,data/raw/phonemeref_data/audio/rarely/en069562.mp3,rɛərli
11963,rarity,/ˈrɛərɪti/,data/raw/phonemeref_data/audio/rarity/en1071279.mp3,rɛərɪti
11964,rascal,/ˈrɑːskəl/,data/raw/phonemeref_data/audio/rascal/en069579.mp3,rɑskəl
11965,rascals,/ˈrɑːskəl/,data/raw/phonemeref_data/audio/rascals/en069579.mp3,rɑskəl
11966,rash,/ˈræʃ/,data/raw/phonemeref_data/audio/rash/en069586.mp3,ræʃ
11967,rashly,/ˈræʃli/,data/raw/phonemeref_data/audio/rashly/en1071283.mp3,ræʃli
11968,rasp,/ˈrɑːsp/,data/raw/phonemeref_data/audio/rasp/en1071291.mp3,rɑsp
11969,raspberry,/ˈrɑːzbəri/,data/raw/phonemeref_data/audio/raspberry/en069599.mp3,rɑzbəri
11970,rat,/ˈræt/,data/raw/phonemeref_data/audio/rat/en069601.mp3,ræt
11971,rate,/ˈreɪt/,data/raw/phonemeref_data/audio/rate/en069623.mp3,reɪt
11972,rather,/ˈrɑːðər/,data/raw/phonemeref_data/audio/rather/en069637.mp3,rɑðər
11973,rating,/ˈreɪtɪŋ/,data/raw/phonemeref_data/audio/rating/en069641.mp3,reɪtɪŋ
11974,ratings,/ˈreɪtɪŋ/,data/raw/phonemeref_data/audio/ratings/en069641.mp3,reɪtɪŋ
11975,ratio,/ˈreɪʃiəʊ/,data/raw/phonemeref_data/audio/ratio/en069650.mp3,reɪʃioʊ
11976,ration,/ˈræʃən/,data/raw/phonemeref_data/audio/ration/en1071345.mp3,ræʃən
11977,rational,/ˈræʃənəl/,data/raw/phonemeref_data/audio/rational/en069664.mp3,ræʃənəl
11978,rationale,/ˌræʃəˈnæl/,data/raw/phonemeref_data/audio/rationale/en069679.mp3,ræʃənæl
11979,rationality,/ˌræʃəˈnælɪtɪ/,data/raw/phonemeref_data/audio/rationality/en1071352.mp3,ræʃənælɪtɪ
11980,rationalizations,/ˌræʃənəlaɪˈzeɪʃən/,data/raw/phonemeref_data/audio/rationalizations/en1071366.mp3,ræʃənəlaɪzeɪʃən
11981,rationing,/ˈræʃənɪŋ/,data/raw/phonemeref_data/audio/rationing/en1071382.mp3,ræʃənɪŋ
11982,ratios,/ˈreɪʃiəʊ/,data/raw/phonemeref_data/audio/ratios/en069650.mp3,reɪʃioʊ
11983,rats,/ˈræt/,data/raw/phonemeref_data/audio/rats/en069601.mp3,ræt
11984,rattle,/ˈrætəl/,data/raw/phonemeref_data/audio/rattle/en069680.mp3,rætəl
11985,rattles,/ˈrætəl/,data/raw/phonemeref_data/audio/rattles/en069680.mp3,rætəl
11986,rattlesnake,/ˈrætəlsneɪk/,data/raw/phonemeref_data/audio/rattlesnake/en1071403.mp3,rætəlsneɪk
11987,rattlesnakes,/ˈrætəlsneɪk/,data/raw/phonemeref_data/audio/rattlesnakes/en1071403.mp3,rætəlsneɪk
11988,rattling,/ˈrætlɪŋ/,data/raw/phonemeref_data/audio/rattling/en069692.mp3,rætlɪŋ
11989,raucous,/ˈrɔːkəs/,data/raw/phonemeref_data/audio/raucous/en069708.mp3,rɔkəs
11990,rave,/ˈreɪv/,data/raw/phonemeref_data/audio/rave/en069722.mp3,reɪv
11991,raven,/ˈreɪvən/,data/raw/phonemeref_data/audio/raven/en069732.mp3,reɪvən
11992,ravenous,/ˈrævənəs/,data/raw/phonemeref_data/audio/ravenous/en1071448.mp3,rævənəs
11993,ravens,/ˈreɪvən/,data/raw/phonemeref_data/audio/ravens/en069732.mp3,reɪvən
11994,ravine,/rəˈviːn/,data/raw/phonemeref_data/audio/ravine/en069749.mp3,rəvin
11995,ravines,/rəˈviːn/,data/raw/phonemeref_data/audio/ravines/en069749.mp3,rəvin
11996,ravishing,/ˈrævɪʃɪŋ/,data/raw/phonemeref_data/audio/ravishing/en1071472.mp3,rævɪʃɪŋ
11997,raw,/ˈrɔː/,data/raw/phonemeref_data/audio/raw/en069754.mp3,rɔ
11998,raws,/ˈrɔː/,data/raw/phonemeref_data/audio/raws/en069754.mp3,rɔ
11999,ray,/reɪ/,data/raw/phonemeref_data/audio/ray/en069768.mp3,reɪ
12000,rays,/reɪ/,data/raw/phonemeref_data/audio/rays/en069768.mp3,reɪ
12001,razor,/ˈreɪzər/,data/raw/phonemeref_data/audio/razor/en069771.mp3,reɪzər
12002,razors,/ˈreɪzər/,data/raw/phonemeref_data/audio/razors/en069771.mp3,reɪzər
12003,re,/ˌɑːrˈiː/,data/raw/phonemeref_data/audio/re/en069782.mp3,ɑri
12004,react,/riˈækt/,data/raw/phonemeref_data/audio/react/en069808.mp3,riækt
12005,reaction,/riˈækʃən/,data/raw/phonemeref_data/audio/reaction/en069817.mp3,riækʃən
12006,reactions,/riˈækʃən/,data/raw/phonemeref_data/audio/reactions/en069817.mp3,riækʃən
12007,reacts,/riˈækt/,data/raw/phonemeref_data/audio/reacts/en069808.mp3,riækt
12008,readable,/ˈriːdəbəl/,data/raw/phonemeref_data/audio/readable/en1071570.mp3,ridəbəl
12009,reader,/ˈriːdər/,data/raw/phonemeref_data/audio/reader/en069832.mp3,ridər
12010,readers,/ˈriːdər/,data/raw/phonemeref_data/audio/readers/en069832.mp3,ridər
12011,readily,/ˈrɛdɪli/,data/raw/phonemeref_data/audio/readily/en069846.mp3,rɛdɪli
12012,readiness,/ˈrɛdinəs/,data/raw/phonemeref_data/audio/readiness/en069859.mp3,rɛdinəs
12013,reading,/ˈriːdɪŋ/,data/raw/phonemeref_data/audio/reading/en069860.mp3,ridɪŋ
12014,readings,/ˈriːdɪŋ/,data/raw/phonemeref_data/audio/readings/en069860.mp3,ridɪŋ
12015,reads,/ˈriːd/,data/raw/phonemeref_data/audio/reads/en069826.mp3,rid
12016,ready,/ˈrɛdi/,data/raw/phonemeref_data/audio/ready/en069875.mp3,rɛdi
12017,reaffirms,/ˌriːəˈfɜːrm/,data/raw/phonemeref_data/audio/reaffirms/en1071599.mp3,riəfɜrm
12018,reagents,/riˈeɪdʒənt/,data/raw/phonemeref_data/audio/reagents/en1071602.mp3,rieɪdʒənt
12019,real,/ˈriːl/,data/raw/phonemeref_data/audio/real/en069882.mp3,ril
12020,realism,/ˈrɪəlɪzəm/,data/raw/phonemeref_data/audio/realism/en1071610.mp3,rɪəlɪzəm
12021,realist,/ˈrɪəlɪst/,data/raw/phonemeref_data/audio/realist/en1071626.mp3,rɪəlɪst
12022,realistic,/ˌrɪəˈlɪstɪk/,data/raw/phonemeref_data/audio/realistic/en069908.mp3,rɪəlɪstɪk
12023,reality,/riˈælɪti/,data/raw/phonemeref_data/audio/reality/en069910.mp3,riælɪti
12024,realizes,/ˈrɪəlaɪz/,data/raw/phonemeref_data/audio/realizes/en069937.mp3,rɪəlaɪz
12025,really,/ˈrɪəli/,data/raw/phonemeref_data/audio/really/en069944.mp3,rɪəli
12026,realm,/ˈrɛlm/,data/raw/phonemeref_data/audio/realm/en069958.mp3,rɛlm
12027,realms,/ˈrɛlm/,data/raw/phonemeref_data/audio/realms/en069958.mp3,rɛlm
12028,reals,/ˈriːl/,data/raw/phonemeref_data/audio/reals/en069882.mp3,ril
12029,realtors,/rɪəltər/,data/raw/phonemeref_data/audio/realtors/en069963.mp3,rɪəltər
12030,realty,/ˈrɪəltɪ/,data/raw/phonemeref_data/audio/realty/en1071641.mp3,rɪəltɪ
12031,reams,/ˈriːm/,data/raw/phonemeref_data/audio/reams/en1071650.mp3,rim
12032,reaper,/ˈriːpər/,data/raw/phonemeref_data/audio/reaper/en069984.mp3,ripər
12033,reapers,/ˈriːpər/,data/raw/phonemeref_data/audio/reapers/en069984.mp3,ripər
12034,reappear,/ˌriːəˈpɪər/,data/raw/phonemeref_data/audio/reappear/en1071674.mp3,riəpɪər
12035,reappears,/ˌriːəˈpɪər/,data/raw/phonemeref_data/audio/reappears/en1071674.mp3,riəpɪər
12036,rear,/ˈrɪər/,data/raw/phonemeref_data/audio/rear/en069996.mp3,rɪər
12037,rears,/ˈrɪər/,data/raw/phonemeref_data/audio/rears/en069996.mp3,rɪər
12038,reason,/ˈriːzən/,data/raw/phonemeref_data/audio/reason/en070016.mp3,rizən
12039,reasonable,/ˈriːzənəbəl/,data/raw/phonemeref_data/audio/reasonable/en070024.mp3,rizənəbəl
12040,reasonably,/ˈriːzənəbli/,data/raw/phonemeref_data/audio/reasonably/en1071691.mp3,rizənəbli
12041,reasoned,/ˈriːzənd/,data/raw/phonemeref_data/audio/reasoned/en1071700.mp3,rizənd
12042,reasoning,/ˈriːzənɪŋ/,data/raw/phonemeref_data/audio/reasoning/en070034.mp3,rizənɪŋ
12043,reasonings,/ˈriːzənɪŋ/,data/raw/phonemeref_data/audio/reasonings/en070034.mp3,rizənɪŋ
12044,reasons,/ˈriːzən/,data/raw/phonemeref_data/audio/reasons/en070016.mp3,rizən
12045,reasserts,/ˌriːəˈsɜːrt/,data/raw/phonemeref_data/audio/reasserts/en1071729.mp3,riəsɜrt
12046,reassessment,/ˌriːəˈsɛsmənt/,data/raw/phonemeref_data/audio/reassessment/en1071746.mp3,riəsɛsmənt
12047,reassurance,/ˌriːəˈʃʊərəns/,data/raw/phonemeref_data/audio/reassurance/en070044.mp3,riəʃʊərəns
12048,reassuring,/ˌriːəˈʃʊərɪŋ/,data/raw/phonemeref_data/audio/reassuring/en070065.mp3,riəʃʊərɪŋ
12049,rebate,/ˈriːbeɪt/,data/raw/phonemeref_data/audio/rebate/en070076.mp3,ribeɪt
12050,rebates,/ˈriːbeɪt/,data/raw/phonemeref_data/audio/rebates/en070076.mp3,ribeɪt
12051,rebel,/ˈrɛbəl/,data/raw/phonemeref_data/audio/rebel/en070081.mp3,rɛbəl
12052,rebellion,/rɪˈbɛljən/,data/raw/phonemeref_data/audio/rebellion/en070096.mp3,rɪbɛljən
12053,rebellious,/rɪˈbɛliəs/,data/raw/phonemeref_data/audio/rebellious/en070100.mp3,rɪbɛliəs
12054,rebels,/ˈrɛbəl/,data/raw/phonemeref_data/audio/rebels/en070081.mp3,rɛbəl
12055,rebound,/rɪˈbaʊnd/,data/raw/phonemeref_data/audio/rebound/en070126.mp3,rɪbaʊnd
12056,rebounds,/rɪˈbaʊnd/,data/raw/phonemeref_data/audio/rebounds/en070126.mp3,rɪbaʊnd
12057,rebuffs,/rɪˈbʌf/,data/raw/phonemeref_data/audio/rebuffs/en1071776.mp3,rɪbʌf
12058,rebuilding,/ˌriːˈbɪldɪŋ/,data/raw/phonemeref_data/audio/rebuilding/en1071788.mp3,ribɪldɪŋ
12059,rebuilds,/ˌriːˈbɪld/,data/raw/phonemeref_data/audio/rebuilds/en070138.mp3,ribɪld
12060,rebuilt,/ˈriːˈbɪlt/,data/raw/phonemeref_data/audio/rebuilt/en1071792.mp3,ribɪlt
12061,rebukes,/rɪˈbjuːk/,data/raw/phonemeref_data/audio/rebukes/en070144.mp3,rɪbjuk
12062,rebuttal,/rɪˈbʌtəl/,data/raw/phonemeref_data/audio/rebuttal/en1071817.mp3,rɪbʌtəl
12063,recalcitrant,/rɪˈkælsɪtrənt/,data/raw/phonemeref_data/audio/recalcitrant/en1071820.mp3,rɪkælsɪtrənt
12064,recall,/rɪˈkɔːl/,data/raw/phonemeref_data/audio/recall/en070153.mp3,rɪkɔl
12065,recalls,/rɪˈkɔːl/,data/raw/phonemeref_data/audio/recalls/en070153.mp3,rɪkɔl
12066,recede,/rɪˈsiːd/,data/raw/phonemeref_data/audio/recede/en070174.mp3,rɪsid
12067,recedes,/rɪˈsiːd/,data/raw/phonemeref_data/audio/recedes/en070174.mp3,rɪsid
12068,receding,/rɪˈsiːdɪŋ/,data/raw/phonemeref_data/audio/receding/en1071864.mp3,rɪsidɪŋ
12069,receipt,/rɪˈsiːt/,data/raw/phonemeref_data/audio/receipt/en070188.mp3,rɪsit
12070,receipts,/rɪˈsiːt/,data/raw/phonemeref_data/audio/receipts/en070188.mp3,rɪsit
12071,receivable,/rɪˈsiːvəbəl/,data/raw/phonemeref_data/audio/receivable/en070197.mp3,rɪsivəbəl
12072,receivables,/rɪˈsiːvəbəl/,data/raw/phonemeref_data/audio/receivables/en070197.mp3,rɪsivəbəl
12073,received,/rɪˈsiːvd/,data/raw/phonemeref_data/audio/received/en070213.mp3,rɪsivd
12074,receiver,/rɪˈsiːvər/,data/raw/phonemeref_data/audio/receiver/en070229.mp3,rɪsivər
12075,receivers,/rɪˈsiːvər/,data/raw/phonemeref_data/audio/receivers/en070229.mp3,rɪsivər
12076,receivership,/rɪˈsiːvərʃɪp/,data/raw/phonemeref_data/audio/receivership/en1071873.mp3,rɪsivərʃɪp
12077,receives,/rɪˈsiːv/,data/raw/phonemeref_data/audio/receives/en070209.mp3,rɪsiv
12078,recent,/ˈriːsənt/,data/raw/phonemeref_data/audio/recent/en070236.mp3,risənt
12079,recently,/ˈriːsəntli/,data/raw/phonemeref_data/audio/recently/en070244.mp3,risəntli
12080,receptacle,/rɪˈsɛptɪkəl/,data/raw/phonemeref_data/audio/receptacle/en1071884.mp3,rɪsɛptɪkəl
12081,reception,/rɪˈsɛpʃən/,data/raw/phonemeref_data/audio/reception/en070257.mp3,rɪsɛpʃən
12082,receptionist,/rɪˈsɛpʃənɪst/,data/raw/phonemeref_data/audio/receptionist/en1071893.mp3,rɪsɛpʃənɪst
12083,receptive,/rɪˈsɛptɪv/,data/raw/phonemeref_data/audio/receptive/en1071904.mp3,rɪsɛptɪv
12084,recession,/rɪˈsɛʃən/,data/raw/phonemeref_data/audio/recession/en070279.mp3,rɪsɛʃən
12085,recipe,/ˈrɛsɪpi/,data/raw/phonemeref_data/audio/recipe/en070284.mp3,rɛsɪpi
12086,recipes,/ˈrɛsɪpi/,data/raw/phonemeref_data/audio/recipes/en070284.mp3,rɛsɪpi
12087,recipient,/rɪˈsɪpiənt/,data/raw/phonemeref_data/audio/recipient/en070295.mp3,rɪsɪpiənt
12088,recipients,/rɪˈsɪpiənt/,data/raw/phonemeref_data/audio/recipients/en070295.mp3,rɪsɪpiənt
12089,reciprocal,/rɪˈsɪprəkəl/,data/raw/phonemeref_data/audio/reciprocal/en1071933.mp3,rɪsɪprəkəl
12090,reciprocity,/ˌrɛsɪˈprɒsɪtɪ/,data/raw/phonemeref_data/audio/reciprocity/en1071954.mp3,rɛsɪprɒsɪtɪ
12091,recital,/rɪˈsaɪtəl/,data/raw/phonemeref_data/audio/recital/en1071969.mp3,rɪsaɪtəl
12092,recitals,/rɪˈsaɪtəl/,data/raw/phonemeref_data/audio/recitals/en1071969.mp3,rɪsaɪtəl
12093,reckless,/ˈrɛkləs/,data/raw/phonemeref_data/audio/reckless/en070303.mp3,rɛkləs
12094,recklessly,/ˈrɛkləsli/,data/raw/phonemeref_data/audio/recklessly/en1071985.mp3,rɛkləsli
12095,recklessness,/ˈrɛkləsnɪs/,data/raw/phonemeref_data/audio/recklessness/en1071996.mp3,rɛkləsnɪs
12096,reckoning,/ˈrɛkənɪŋ/,data/raw/phonemeref_data/audio/reckoning/en070329.mp3,rɛkənɪŋ
12097,reckons,/ˈrɛkən/,data/raw/phonemeref_data/audio/reckons/en070316.mp3,rɛkən
12098,reclamation,/ˌrɛkləˈmeɪʃən/,data/raw/phonemeref_data/audio/reclamation/en1072002.mp3,rɛkləmeɪʃən
12099,recluse,/rɪˈkluːs/,data/raw/phonemeref_data/audio/recluse/en1072019.mp3,rɪklus
12100,recognition,/ˌrɛkəgˈnɪʃən/,data/raw/phonemeref_data/audio/recognition/en070341.mp3,rɛkəgnɪʃən
12101,recognitions,/ˌrɛkəgˈnɪʃən/,data/raw/phonemeref_data/audio/recognitions/en070341.mp3,rɛkəgnɪʃən
12102,recognizes,/ˈrɛkəgnaɪz/,data/raw/phonemeref_data/audio/recognizes/en070354.mp3,rɛkəgnaɪz
12103,recoil,/rɪˈkɔɪl/,data/raw/phonemeref_data/audio/recoil/en070376.mp3,rɪkɔɪl
12104,recoils,/rɪˈkɔɪl/,data/raw/phonemeref_data/audio/recoils/en070376.mp3,rɪkɔɪl
12105,recollection,/ˌrɛkəˈlɛkʃən/,data/raw/phonemeref_data/audio/recollection/en1072040.mp3,rɛkəlɛkʃən
12106,recollections,/ˌrɛkəˈlɛkʃən/,data/raw/phonemeref_data/audio/recollections/en1072040.mp3,rɛkəlɛkʃən
12107,recollects,/ˌrɛkəˈlɛkt/,data/raw/phonemeref_data/audio/recollects/en1072030.mp3,rɛkəlɛkt
12108,recommendation,/ˌrɛkəmɛnˈdeɪʃən/,data/raw/phonemeref_data/audio/recommendation/en070392.mp3,rɛkəmɛndeɪʃən
12109,recommendations,/ˌrɛkəmɛnˈdeɪʃən/,data/raw/phonemeref_data/audio/recommendations/en070392.mp3,rɛkəmɛndeɪʃən
12110,recommends,/ˌrɛkəˈmɛnd/,data/raw/phonemeref_data/audio/recommends/en070388.mp3,rɛkəmɛnd
12111,reconcile,/ˈrɛkənsaɪl/,data/raw/phonemeref_data/audio/reconcile/en070404.mp3,rɛkənsaɪl
12112,reconciles,/ˈrɛkənsaɪl/,data/raw/phonemeref_data/audio/reconciles/en070404.mp3,rɛkənsaɪl
12113,reconciliation,/ˌrɛkənˌsɪliˈeɪʃən/,data/raw/phonemeref_data/audio/reconciliation/en1072065.mp3,rɛkənsɪlieɪʃən
12114,reconsiders,/ˌriːkənˈsɪdər/,data/raw/phonemeref_data/audio/reconsiders/en1072088.mp3,rikənsɪdər
12115,reconstruction,/ˌriːkənˈstrʌkʃən/,data/raw/phonemeref_data/audio/reconstruction/en1072106.mp3,rikənstrʌkʃən
12116,record,/ˈrɛkɔːrd/,data/raw/phonemeref_data/audio/record/en070416.mp3,rɛkɔrd
12117,recorded,/rɪˈkɔːdɪd/,data/raw/phonemeref_data/audio/recorded/en070424.mp3,rɪkɔdɪd
12118,recorder,/rɪˈkɔːrdər/,data/raw/phonemeref_data/audio/recorder/en070434.mp3,rɪkɔrdər
12119,recorders,/rɪˈkɔːrdər/,data/raw/phonemeref_data/audio/recorders/en070434.mp3,rɪkɔrdər
12120,recording,/rɪˈkɔːrdɪŋ/,data/raw/phonemeref_data/audio/recording/en070440.mp3,rɪkɔrdɪŋ
12121,recordings,/rɪˈkɔːrdɪŋ/,data/raw/phonemeref_data/audio/recordings/en070440.mp3,rɪkɔrdɪŋ
12122,records,/ˈrɛkɔːrd/,data/raw/phonemeref_data/audio/records/en070416.mp3,rɛkɔrd
12123,recounts,/rɪˈkaʊnt/,data/raw/phonemeref_data/audio/recounts/en070457.mp3,rɪkaʊnt
12124,recourse,/rɪˈkɔːrs/,data/raw/phonemeref_data/audio/recourse/en070460.mp3,rɪkɔrs
12125,recoverable,/rɪˈkʌvərəbəl/,data/raw/phonemeref_data/audio/recoverable/en1072122.mp3,rɪkʌvərəbəl
12126,recovers,/rɪˈkʌvər/,data/raw/phonemeref_data/audio/recovers/en070478.mp3,rɪkʌvər
12127,recovery,/rɪˈkʌvəri/,data/raw/phonemeref_data/audio/recovery/en070482.mp3,rɪkʌvəri
12128,recreation,/ˌrɛkriˈeɪʃən/,data/raw/phonemeref_data/audio/recreation/en070493.mp3,rɛkrieɪʃən
12129,recreational,/ˌrɛkriˈeɪʃənəl/,data/raw/phonemeref_data/audio/recreational/en1072145.mp3,rɛkrieɪʃənəl
12130,recruitment,/rɪˈkruːtmənt/,data/raw/phonemeref_data/audio/recruitment/en070516.mp3,rɪkrutmənt
12131,recruits,/rɪˈkruːt/,data/raw/phonemeref_data/audio/recruits/en070500.mp3,rɪkrut
12132,rectangle,/ˈrɛktæŋgəl/,data/raw/phonemeref_data/audio/rectangle/en1072161.mp3,rɛktæŋgəl
12133,rectangular,/rɛkˈtæŋgjʊlər/,data/raw/phonemeref_data/audio/rectangular/en1072172.mp3,rɛktæŋgjʊlər
12134,rector,/ˈrɛktər/,data/raw/phonemeref_data/audio/rector/en1072195.mp3,rɛktər
12135,recumbent,/rɪˈkʌmbənt/,data/raw/phonemeref_data/audio/recumbent/en1072219.mp3,rɪkʌmbənt
12136,recuperation,/rɪˌkuːpəˈreɪʃən/,data/raw/phonemeref_data/audio/recuperation/en1072233.mp3,rɪkupəreɪʃən
12137,recur,/rɪˈkɜːr/,data/raw/phonemeref_data/audio/recur/en1072246.mp3,rɪkɜr
12138,recurrence,/rɪˈkʌrəns/,data/raw/phonemeref_data/audio/recurrence/en070522.mp3,rɪkʌrəns
12139,recurrent,/rɪˈkʌrənt/,data/raw/phonemeref_data/audio/recurrent/en070531.mp3,rɪkʌrənt
12140,recycling,/ˌriːˈsaɪklɪŋ/,data/raw/phonemeref_data/audio/recycling/en070553.mp3,risaɪklɪŋ
12141,red,/ˈrɛd/,data/raw/phonemeref_data/audio/red/en070562.mp3,rɛd
12142,reddish,/ˈrɛdɪʃ/,data/raw/phonemeref_data/audio/reddish/en1072284.mp3,rɛdɪʃ
12143,redeemable,/rɪˈdiːməbəl/,data/raw/phonemeref_data/audio/redeemable/en1072297.mp3,rɪdiməbəl
