id,word,ipa,audio_path
16315,visiting,/ˈvɪzɪtɪŋ/,data/raw/phonemeref_data/audio/visiting/en1097141.mp3
16316,visitings,/ˈvɪzɪtɪŋ/,data/raw/phonemeref_data/audio/visitings/en1097141.mp3
16317,visitor,/ˈvɪzɪtər/,data/raw/phonemeref_data/audio/visitor/en095861.mp3
16318,visitors,/ˈvɪzɪtər/,data/raw/phonemeref_data/audio/visitors/en095861.mp3
16319,visits,/ˈvɪzɪt/,data/raw/phonemeref_data/audio/visits/en095855.mp3
16320,vista,/ˈvɪstə/,data/raw/phonemeref_data/audio/vista/en095875.mp3
16321,vistas,/ˈvɪstə/,data/raw/phonemeref_data/audio/vistas/en095875.mp3
16322,visual,/ˈvɪʒuəl/,data/raw/phonemeref_data/audio/visual/en1097165.mp3
16323,visually,/ˈvɪʒuəli/,data/raw/phonemeref_data/audio/visually/en1097180.mp3
16324,vital,/ˈvaɪtəl/,data/raw/phonemeref_data/audio/vital/en095883.mp3
16325,vitality,/vaɪˈtæləti/,data/raw/phonemeref_data/audio/vitality/en1097197.mp3
16326,vitals,/ˈvaɪtəl/,data/raw/phonemeref_data/audio/vitals/en095883.mp3
16327,vitamin,/ˈvɪtəmɪn/,data/raw/phonemeref_data/audio/vitamin/en1097207.mp3
16328,vitamins,/ˈvɪtəmɪn/,data/raw/phonemeref_data/audio/vitamins/en1097207.mp3
16329,vivacious,/vɪˈveɪʃəs/,data/raw/phonemeref_data/audio/vivacious/en1097224.mp3
16330,vivid,/ˈvɪvɪd/,data/raw/phonemeref_data/audio/vivid/en095890.mp3
16331,vividly,/ˈvɪvɪdli/,data/raw/phonemeref_data/audio/vividly/en1097239.mp3
16332,vocabulary,/vəʊˈkæbjʊləri/,data/raw/phonemeref_data/audio/vocabulary/en095903.mp3
16333,vocal,/ˈvəʊkəl/,data/raw/phonemeref_data/audio/vocal/en095915.mp3
16334,vocal,/ˈvəʊkəlz/,data/raw/phonemeref_data/audio/vocal/en095915.mp3
16335,vocation,/vəʊˈkeɪʃən/,data/raw/phonemeref_data/audio/vocation/en1097263.mp3
16336,vocational,/vəʊˈkeɪʃənəl/,data/raw/phonemeref_data/audio/vocational/en1097278.mp3
16337,vogue,/ˈvəʊg/,data/raw/phonemeref_data/audio/vogue/en1097284.mp3
16338,voice,/ˈvɔɪs/,data/raw/phonemeref_data/audio/voice/en095937.mp3
16339,voiced,/vɔɪst/,data/raw/phonemeref_data/audio/voiced/en1097296.mp3
16340,voices,/ˈvɔɪs/,data/raw/phonemeref_data/audio/voices/en095937.mp3
16341,void,/ˈvɔɪd/,data/raw/phonemeref_data/audio/void/en095946.mp3
16342,voids,/ˈvɔɪd/,data/raw/phonemeref_data/audio/voids/en095946.mp3
16343,volatile,/ˈvɒlətaɪl/,data/raw/phonemeref_data/audio/volatile/en1097306.mp3
16344,volcanic,/vɒlˈkænɪk/,data/raw/phonemeref_data/audio/volcanic/en1097313.mp3
16345,volcano,/vɒlˈkeɪnəʊ/,data/raw/phonemeref_data/audio/volcano/en095954.mp3
16346,vole,/ˈvəʊl/,data/raw/phonemeref_data/audio/vole/en1097323.mp3
16347,volition,/vəˈlɪʃən/,data/raw/phonemeref_data/audio/volition/en1097330.mp3
16348,volley,/ˈvɒli/,data/raw/phonemeref_data/audio/volley/en1097346.mp3
16349,volleyball,/ˈvɒlibɔːl/,data/raw/phonemeref_data/audio/volleyball/en095969.mp3
16350,volleys,/ˈvɒli/,data/raw/phonemeref_data/audio/volleys/en1097346.mp3
16351,volt,/ˈvəʊlt/,data/raw/phonemeref_data/audio/volt/en1097355.mp3
16352,voltage,/ˈvəʊltɪdʒ/,data/raw/phonemeref_data/audio/voltage/en1097368.mp3
16353,voltages,/ˈvəʊltɪdʒ/,data/raw/phonemeref_data/audio/voltages/en1097368.mp3
16354,volume,/ˈvɒljuːm/,data/raw/phonemeref_data/audio/volume/en095971.mp3
16355,volumes,/ˈvɒljuːm/,data/raw/phonemeref_data/audio/volumes/en095971.mp3
16356,voluntarily,/ˈvɒləntərɪli/,data/raw/phonemeref_data/audio/voluntarily/en1097377.mp3
16357,voluntary,/ˈvɒləntəri/,data/raw/phonemeref_data/audio/voluntary/en1097384.mp3
16358,volunteer,/ˌvɒlənˈtɪər/,data/raw/phonemeref_data/audio/volunteer/en095980.mp3
16359,volunteers,/ˌvɒlənˈtɪər/,data/raw/phonemeref_data/audio/volunteers/en095980.mp3
16360,vomit,/ˈvɒmɪt/,data/raw/phonemeref_data/audio/vomit/en095993.mp3
16361,vomiting,/ˈvɒmɪtɪŋ/,data/raw/phonemeref_data/audio/vomiting/en1097397.mp3
16362,vomits,/ˈvɒmɪt/,data/raw/phonemeref_data/audio/vomits/en095993.mp3
16363,voodoo,/ˈvuːduː/,data/raw/phonemeref_data/audio/voodoo/en1097401.mp3
16364,vortex,/ˈvɔːtɛks/,data/raw/phonemeref_data/audio/vortex/en1097414.mp3
16365,vote,/ˈvəʊt/,data/raw/phonemeref_data/audio/vote/en096007.mp3
16366,voter,/ˈvəʊtər/,data/raw/phonemeref_data/audio/voter/en1097421.mp3
16367,voters,/ˈvəʊtər/,data/raw/phonemeref_data/audio/voters/en1097421.mp3
16368,votes,/ˈvəʊt/,data/raw/phonemeref_data/audio/votes/en096007.mp3
16369,voting,/ˈvəʊtɪŋ/,data/raw/phonemeref_data/audio/voting/en1097433.mp3
16370,vouchers,/ˈvaʊtʃər/,data/raw/phonemeref_data/audio/vouchers/en096014.mp3
16371,vow,/ˈvaʊ/,data/raw/phonemeref_data/audio/vow/en096026.mp3
16372,vowel,/ˈvaʊəl/,data/raw/phonemeref_data/audio/vowel/en096038.mp3
16373,vowels,/ˈvaʊəl/,data/raw/phonemeref_data/audio/vowels/en096038.mp3
16374,vows,/ˈvaʊ/,data/raw/phonemeref_data/audio/vows/en096026.mp3
16375,voyage,/ˈvɔɪɪdʒ/,data/raw/phonemeref_data/audio/voyage/en096047.mp3
16376,voyager,/ˈvɔɪɪdʒər/,data/raw/phonemeref_data/audio/voyager/en1097458.mp3
16377,voyagers,/ˈvɔɪɪdʒər/,data/raw/phonemeref_data/audio/voyagers/en1097458.mp3
16378,voyages,/ˈvɔɪɪdʒ/,data/raw/phonemeref_data/audio/voyages/en096047.mp3
16379,vulgar,/ˈvʌlgər/,data/raw/phonemeref_data/audio/vulgar/en096055.mp3
16380,vulnerability,/ˌvʌlnərəˈbɪləti/,data/raw/phonemeref_data/audio/vulnerability/en1097484.mp3
16381,vulnerable,/ˈvʌlnərəbəl/,data/raw/phonemeref_data/audio/vulnerable/en096063.mp3
16382,vulture,/ˈvʌltʃər/,data/raw/phonemeref_data/audio/vulture/en096070.mp3
16383,vultures,/ˈvʌltʃər/,data/raw/phonemeref_data/audio/vultures/en096070.mp3
16384,wad,/ˈwɒd/,data/raw/phonemeref_data/audio/wad/en096101.mp3
16385,wade,/ˈweɪd/,data/raw/phonemeref_data/audio/wade/en096126.mp3
16386,wafer,/ˈweɪfər/,data/raw/phonemeref_data/audio/wafer/en096131.mp3
16387,wafers,/ˈweɪfər/,data/raw/phonemeref_data/audio/wafers/en096131.mp3
16388,waft,/ˈwɒft/,data/raw/phonemeref_data/audio/waft/en1097504.mp3
16389,wafts,/ˈwɒft/,data/raw/phonemeref_data/audio/wafts/en1097504.mp3
16390,wage,/ˈweɪdʒ/,data/raw/phonemeref_data/audio/wage/en096174.mp3
16391,wager,/ˈweɪdʒər/,data/raw/phonemeref_data/audio/wager/en096183.mp3
16392,wages,/ˈweɪdʒ/,data/raw/phonemeref_data/audio/wages/en096174.mp3
16393,wagons,/ˈwægən/,data/raw/phonemeref_data/audio/wagons/en096194.mp3
16394,wags,/ˈwæɡ/,data/raw/phonemeref_data/audio/wags/en096151.mp3
16395,waif,/ˈweɪf/,data/raw/phonemeref_data/audio/waif/en1097522.mp3
16396,wail,/ˈweɪl/,data/raw/phonemeref_data/audio/wail/en096206.mp3
16397,wails,/ˈweɪl/,data/raw/phonemeref_data/audio/wails/en096206.mp3
16398,waist,/ˈweɪst/,data/raw/phonemeref_data/audio/waist/en096211.mp3
16399,waistband,/ˈweɪstbænd/,data/raw/phonemeref_data/audio/waistband/en1097533.mp3
16400,waistcoat,/ˈweɪskəʊt/,data/raw/phonemeref_data/audio/waistcoat/en096228.mp3
16401,waistcoats,/ˈweɪskəʊt/,data/raw/phonemeref_data/audio/waistcoats/en096228.mp3
16402,waists,/ˈweɪst/,data/raw/phonemeref_data/audio/waists/en096211.mp3
16403,wait,/ˈweɪt/,data/raw/phonemeref_data/audio/wait/en096231.mp3
16404,waiter,/ˈweɪtər/,data/raw/phonemeref_data/audio/waiter/en096248.mp3
16405,waiters,/ˈweɪtər/,data/raw/phonemeref_data/audio/waiters/en096248.mp3
16406,waiting,/ˈweɪtɪŋ/,data/raw/phonemeref_data/audio/waiting/en096257.mp3
16407,waitress,/ˈweɪtrəs/,data/raw/phonemeref_data/audio/waitress/en096260.mp3
16408,waits,/ˈweɪt/,data/raw/phonemeref_data/audio/waits/en096231.mp3
16409,waiver,/ˈweɪvər/,data/raw/phonemeref_data/audio/waiver/en096288.mp3
16410,waivers,/ˈweɪvər/,data/raw/phonemeref_data/audio/waivers/en096288.mp3
16411,wake,/ˈweɪk/,data/raw/phonemeref_data/audio/wake/en096293.mp3
16412,waken,/ˈweɪkən/,data/raw/phonemeref_data/audio/waken/en1097587.mp3
16413,wakes,/ˈweɪk/,data/raw/phonemeref_data/audio/wakes/en096293.mp3
16414,Wales,/ˈweɪlz/,data/raw/phonemeref_data/audio/Wales/en096315.mp3
16415,walk,/ˈwɔːk/,data/raw/phonemeref_data/audio/walk/en096326.mp3
16416,walker,/ˈwɔːkə/,data/raw/phonemeref_data/audio/walker/en1097682.mp3
16417,walkers,/ˈwɔːkə/,data/raw/phonemeref_data/audio/walkers/en1097682.mp3
16418,walking,/ˈwɔːkɪŋ/,data/raw/phonemeref_data/audio/walking/en096334.mp3
16419,walkout,/ˈwɔːkaʊt/,data/raw/phonemeref_data/audio/walkout/en1097718.mp3
16420,walks,/ˈwɔːk/,data/raw/phonemeref_data/audio/walks/en096326.mp3
16421,wall,/ˈwɔːl/,data/raw/phonemeref_data/audio/wall/en096343.mp3
16422,walled,/ˈwɔːld/,data/raw/phonemeref_data/audio/walled/en1097736.mp3
16423,wallet,/ˈwɒlɪt/,data/raw/phonemeref_data/audio/wallet/en096354.mp3
16424,wallow,/ˈwɒləʊ/,data/raw/phonemeref_data/audio/wallow/en096363.mp3
16425,wallpaper,/ˈwɔːlpeɪpər/,data/raw/phonemeref_data/audio/wallpaper/en096371.mp3
16426,wallpapers,/ˈwɔːlpeɪpər/,data/raw/phonemeref_data/audio/wallpapers/en096371.mp3
16427,walls,/ˈwɔːl/,data/raw/phonemeref_data/audio/walls/en096343.mp3
16428,walnut,/ˈwɔːlnʌt/,data/raw/phonemeref_data/audio/walnut/en096387.mp3
16429,walnuts,/ˈwɔːlnʌt/,data/raw/phonemeref_data/audio/walnuts/en096387.mp3
16430,walrus,/ˈwɔːlrəs/,data/raw/phonemeref_data/audio/walrus/en096395.mp3
16431,waltz,/ˈwɔːlts/,data/raw/phonemeref_data/audio/waltz/en096407.mp3
16432,wan,/ˈwɒn/,data/raw/phonemeref_data/audio/wan/en096416.mp3
16433,wand,/ˈwɒnd/,data/raw/phonemeref_data/audio/wand/en096420.mp3
16434,wander,/ˈwɒndər/,data/raw/phonemeref_data/audio/wander/en096436.mp3
16435,wanderer,/ˈwɒndərər/,data/raw/phonemeref_data/audio/wanderer/en1097755.mp3
16436,wanderers,/ˈwɒndərər/,data/raw/phonemeref_data/audio/wanderers/en1097755.mp3
16437,wanders,/ˈwɒndər/,data/raw/phonemeref_data/audio/wanders/en096436.mp3
16438,wane,/ˈweɪn/,data/raw/phonemeref_data/audio/wane/en096442.mp3
16439,wanes,/ˈweɪn/,data/raw/phonemeref_data/audio/wanes/en096442.mp3
16440,wanted,/ˈwɒntɪd/,data/raw/phonemeref_data/audio/wanted/en096503.mp3
16441,wanting,/ˈwɒntɪŋ/,data/raw/phonemeref_data/audio/wanting/en1097770.mp3
16442,wanton,/ˈwɒntən/,data/raw/phonemeref_data/audio/wanton/en096514.mp3
16443,wants,/ˈwɒnt/,data/raw/phonemeref_data/audio/wants/en096493.mp3
16444,war,/ˈwɔːr/,data/raw/phonemeref_data/audio/war/en096522.mp3
16445,warble,/ˈwɔːrbəl/,data/raw/phonemeref_data/audio/warble/en1097784.mp3
16446,ward,/ˈwɔːd/,data/raw/phonemeref_data/audio/ward/en096533.mp3
16447,warden,/ˈwɔːrdən/,data/raw/phonemeref_data/audio/warden/en096541.mp3
16448,wardens,/ˈwɔːrdən/,data/raw/phonemeref_data/audio/wardens/en096541.mp3
16449,warder,/ˈwɔːrdər/,data/raw/phonemeref_data/audio/warder/en1097814.mp3
16450,warders,/ˈwɔːrdər/,data/raw/phonemeref_data/audio/warders/en1097814.mp3
16451,wardrobe,/ˈwɔːrdrəʊb/,data/raw/phonemeref_data/audio/wardrobe/en096551.mp3
16452,wards,/ˈwɔːd/,data/raw/phonemeref_data/audio/wards/en096533.mp3
16453,warehouse,/ˈwɛərhaʊs/,data/raw/phonemeref_data/audio/warehouse/en096574.mp3
16454,warehouses,/ˈwɛərhaʊs/,data/raw/phonemeref_data/audio/warehouses/en096574.mp3
16455,wares,/ˈwɛərz/,data/raw/phonemeref_data/audio/wares/en096565.mp3
16456,warfare,/ˈwɔːrfɛər/,data/raw/phonemeref_data/audio/warfare/en096582.mp3
16457,warily,/ˈwɛərɪli/,data/raw/phonemeref_data/audio/warily/en1097826.mp3
16458,warlike,/ˈwɔːrlaɪk/,data/raw/phonemeref_data/audio/warlike/en1097844.mp3
16459,warm,/ˈwɔːrm/,data/raw/phonemeref_data/audio/warm/en096595.mp3
16460,warmly,/ˈwɔːrmli/,data/raw/phonemeref_data/audio/warmly/en1097882.mp3
16461,warms,/ˈwɔːrm/,data/raw/phonemeref_data/audio/warms/en096595.mp3
16462,warmth,/ˈwɔːrmθ/,data/raw/phonemeref_data/audio/warmth/en096623.mp3
16463,warning,/ˈwɔːrnɪŋ/,data/raw/phonemeref_data/audio/warning/en096642.mp3
16464,warnings,/ˈwɔːrnɪŋ/,data/raw/phonemeref_data/audio/warnings/en096642.mp3
16465,warns,/ˈwɔːrn/,data/raw/phonemeref_data/audio/warns/en096636.mp3
16466,warp,/ˈwɔːrp/,data/raw/phonemeref_data/audio/warp/en096654.mp3
16467,warped,/wɔːpt/,data/raw/phonemeref_data/audio/warped/en096665.mp3
16468,warrant,/ˈwɒrənt/,data/raw/phonemeref_data/audio/warrant/en096674.mp3
16469,warrants,/ˈwɒrənt/,data/raw/phonemeref_data/audio/warrants/en096674.mp3
16470,warranty,/ˈwɒrənti/,data/raw/phonemeref_data/audio/warranty/en096680.mp3
16471,warren,/ˈwɒrən/,data/raw/phonemeref_data/audio/warren/en1097909.mp3
16472,warring,/ˈwɔːrɪŋ/,data/raw/phonemeref_data/audio/warring/en1097911.mp3
16473,warrior,/ˈwɒriər/,data/raw/phonemeref_data/audio/warrior/en096699.mp3
16474,warriors,/ˈwɒriər/,data/raw/phonemeref_data/audio/warriors/en096699.mp3
16475,wars,/ˈwɔːr/,data/raw/phonemeref_data/audio/wars/en096522.mp3
16476,Warsaw,/ˈwɔːrsɔː/,data/raw/phonemeref_data/audio/Warsaw/en1097923.mp3
16477,warships,/ˈwɔːrʃɪp/,data/raw/phonemeref_data/audio/warships/en1097937.mp3
16478,wart,/ˈwɔːrt/,data/raw/phonemeref_data/audio/wart/en096706.mp3
16479,wartime,/ˈwɔːrtaɪm/,data/raw/phonemeref_data/audio/wartime/en1097959.mp3
16480,warts,/ˈwɔːrt/,data/raw/phonemeref_data/audio/warts/en096706.mp3
16481,wary,/ˈwɛəri/,data/raw/phonemeref_data/audio/wary/en096717.mp3
16482,washer,/ˈwɒʃər/,data/raw/phonemeref_data/audio/washer/en096752.mp3
16483,washing,/ˈwɒʃɪŋ/,data/raw/phonemeref_data/audio/washing/en096763.mp3
16484,washings,/ˈwɒʃɪŋ/,data/raw/phonemeref_data/audio/washings/en096763.mp3
16485,wasp,/ˈwɒsp/,data/raw/phonemeref_data/audio/wasp/en096799.mp3
16486,wastage,/ˈweɪstɪdʒ/,data/raw/phonemeref_data/audio/wastage/en1098023.mp3
16487,wasted,/ˈweɪstɪd/,data/raw/phonemeref_data/audio/wasted/en096817.mp3
16488,wasteful,/ˈweɪstfʊl/,data/raw/phonemeref_data/audio/wasteful/en096823.mp3
16489,wastes,/ˈweɪst/,data/raw/phonemeref_data/audio/wastes/en096804.mp3
16490,wasting,/ˈweɪstɪŋ/,data/raw/phonemeref_data/audio/wasting/en096830.mp3
16491,watchdog,/ˈwɒtʃdɒg/,data/raw/phonemeref_data/audio/watchdog/en096867.mp3
16492,watcher,/ˈwɒtʃə/,data/raw/phonemeref_data/audio/watcher/en1098060.mp3
16493,watchers,/ˈwɒtʃə/,data/raw/phonemeref_data/audio/watchers/en1098060.mp3
16494,watchful,/ˈwɒtʃfʊl/,data/raw/phonemeref_data/audio/watchful/en1098078.mp3
16495,watchman,/ˈwɒtʃmən/,data/raw/phonemeref_data/audio/watchman/en1098086.mp3
16496,water,/ˈwɔːtər/,data/raw/phonemeref_data/audio/water/en096876.mp3
16497,waterfall,/ˈwɔːtərfɔːl/,data/raw/phonemeref_data/audio/waterfall/en096882.mp3
16498,waterfront,/ˈwɔːtərfrʌnt/,data/raw/phonemeref_data/audio/waterfront/en096891.mp3
16499,watering,/ˈwɔːtərɪŋ/,data/raw/phonemeref_data/audio/watering/en096904.mp3
16500,watermelon,/ˈwɔːtərmɛlən/,data/raw/phonemeref_data/audio/watermelon/en096918.mp3
16501,waterproof,/ˈwɔːtərpruːf/,data/raw/phonemeref_data/audio/waterproof/en096923.mp3
16502,watershed,/ˈwɔːtərʃɛd/,data/raw/phonemeref_data/audio/watershed/en096933.mp3
16503,watersheds,/ˈwɔːtərʃɛd/,data/raw/phonemeref_data/audio/watersheds/en096933.mp3
16504,waterway,/ˈwɔːtərweɪ/,data/raw/phonemeref_data/audio/waterway/en1098162.mp3
16505,waterways,/ˈwɔːtərweɪ/,data/raw/phonemeref_data/audio/waterways/en1098162.mp3
16506,watery,/ˈwɔːtəri/,data/raw/phonemeref_data/audio/watery/en096941.mp3
16507,watt,/ˈwɒt/,data/raw/phonemeref_data/audio/watt/en1098179.mp3
16508,wattles,/ˈwɒtəl/,data/raw/phonemeref_data/audio/wattles/en1098181.mp3
16509,wave,/ˈweɪv/,data/raw/phonemeref_data/audio/wave/en096958.mp3
16510,wavelength,/ˈweɪvlɛŋθ/,data/raw/phonemeref_data/audio/wavelength/en1098205.mp3
16511,wavelengths,/ˈweɪvlɛŋθ/,data/raw/phonemeref_data/audio/wavelengths/en1098205.mp3
16512,waver,/ˈweɪvər/,data/raw/phonemeref_data/audio/waver/en096961.mp3
16513,waves,/ˈweɪv/,data/raw/phonemeref_data/audio/waves/en096958.mp3
16514,wavy,/ˈweɪvi/,data/raw/phonemeref_data/audio/wavy/en096971.mp3
16515,wax,/ˈwæks/,data/raw/phonemeref_data/audio/wax/en096988.mp3
16516,waxy,/ˈwæksi/,data/raw/phonemeref_data/audio/waxy/en1098211.mp3
16517,ways,/ˈweɪ/,data/raw/phonemeref_data/audio/ways/en096998.mp3
16518,wayside,/ˈweɪsaɪd/,data/raw/phonemeref_data/audio/wayside/en1098231.mp3
16519,wayward,/ˈweɪwərd/,data/raw/phonemeref_data/audio/wayward/en097009.mp3
16520,we,/ˈwiː/,data/raw/phonemeref_data/audio/we/en097013.mp3
16521,weak,/ˈwiːk/,data/raw/phonemeref_data/audio/weak/en097023.mp3
16522,weakens,/ˈwiːkən/,data/raw/phonemeref_data/audio/weakens/en097035.mp3
16523,weakly,/ˈwiːkli/,data/raw/phonemeref_data/audio/weakly/en1098281.mp3
16524,weakness,/ˈwiːknəs/,data/raw/phonemeref_data/audio/weakness/en097045.mp3
16525,wealth,/ˈwɛlθ/,data/raw/phonemeref_data/audio/wealth/en097055.mp3
16526,wealthy,/ˈwɛlθi/,data/raw/phonemeref_data/audio/wealthy/en097064.mp3
16527,weapon,/ˈwɛpən/,data/raw/phonemeref_data/audio/weapon/en097086.mp3
16528,weaponry,/ˈwɛpənri/,data/raw/phonemeref_data/audio/weaponry/en1098290.mp3
16529,weapons,/ˈwɛpən/,data/raw/phonemeref_data/audio/weapons/en097086.mp3
16530,wearer,/ˈwɛərər/,data/raw/phonemeref_data/audio/wearer/en1098330.mp3
16531,weariness,/ˈwɪərinɪs/,data/raw/phonemeref_data/audio/weariness/en1098359.mp3
16532,wearing,/ˈwɛərɪŋ/,data/raw/phonemeref_data/audio/wearing/en097116.mp3
16533,wears,/ˈwɛə/,data/raw/phonemeref_data/audio/wears/en097097.mp3
16534,weary,/ˈwɪəri/,data/raw/phonemeref_data/audio/weary/en097128.mp3
16535,weasel,/ˈwiːzəl/,data/raw/phonemeref_data/audio/weasel/en097130.mp3
16536,weather,/ˈwɛðər/,data/raw/phonemeref_data/audio/weather/en097144.mp3
16537,weathered,/ˈwɛðərd/,data/raw/phonemeref_data/audio/weathered/en1098374.mp3
16538,weathers,/ˈwɛðər/,data/raw/phonemeref_data/audio/weathers/en097144.mp3
16539,weave,/ˈwiːv/,data/raw/phonemeref_data/audio/weave/en097153.mp3
16540,weaver,/ˈwiːvər/,data/raw/phonemeref_data/audio/weaver/en097166.mp3
16541,weaves,/ˈwiːv/,data/raw/phonemeref_data/audio/weaves/en097153.mp3
16542,weaving,/ˈwiːvɪŋ/,data/raw/phonemeref_data/audio/weaving/en097178.mp3
16543,web,/ˈwɛb/,data/raw/phonemeref_data/audio/web/en097187.mp3
16544,webcam,/ˈwɛbkæm/,data/raw/phonemeref_data/audio/webcam/en1098394.mp3
16545,webcams,/ˈwɛbkæm/,data/raw/phonemeref_data/audio/webcams/en1098394.mp3
16546,webs,/ˈwɛb/,data/raw/phonemeref_data/audio/webs/en097187.mp3
16547,wed,/ˈwɛd/,data/raw/phonemeref_data/audio/wed/en097196.mp3
16548,wedding,/ˈwɛdɪŋ/,data/raw/phonemeref_data/audio/wedding/en097201.mp3
16549,weddings,/ˈwɛdɪŋ/,data/raw/phonemeref_data/audio/weddings/en097201.mp3
16550,wedge,/ˈwɛdʒ/,data/raw/phonemeref_data/audio/wedge/en097214.mp3
16551,wedlock,/ˈwɛdlɒk/,data/raw/phonemeref_data/audio/wedlock/en1098412.mp3
16552,Wednesday,/ˈwɛnzdeɪ/,data/raw/phonemeref_data/audio/Wednesday/en097228.mp3
16553,wednesdays,/ˈwɛnzdeɪ/,data/raw/phonemeref_data/audio/wednesdays/en097228.mp3
16554,wee,/ˈwiː/,data/raw/phonemeref_data/audio/wee/en097236.mp3
16555,weed,/ˈwiːd/,data/raw/phonemeref_data/audio/weed/en097246.mp3
16556,weedy,/ˈwiːdi/,data/raw/phonemeref_data/audio/weedy/en1098422.mp3
16557,week,/ˈwiːk/,data/raw/phonemeref_data/audio/week/en097252.mp3
16558,weekday,/ˈwiːkdeɪ/,data/raw/phonemeref_data/audio/weekday/en1098438.mp3
16559,weekdays,/ˈwiːkdeɪ/,data/raw/phonemeref_data/audio/weekdays/en1098438.mp3
16560,weekend,/ˌwiːkˈɛnd/,data/raw/phonemeref_data/audio/weekend/en097264.mp3
16561,weekly,/ˈwiːkli/,data/raw/phonemeref_data/audio/weekly/en097270.mp3
16562,weeks,/ˈwiːk/,data/raw/phonemeref_data/audio/weeks/en097252.mp3
16563,weep,/ˈwiːp/,data/raw/phonemeref_data/audio/weep/en097286.mp3
16564,weeping,/ˈwiːpɪŋ/,data/raw/phonemeref_data/audio/weeping/en097296.mp3
16565,weeps,/ˈwiːp/,data/raw/phonemeref_data/audio/weeps/en097286.mp3
16566,weighs,/ˈweɪ/,data/raw/phonemeref_data/audio/weighs/en097304.mp3
16567,weight,/ˈweɪt/,data/raw/phonemeref_data/audio/weight/en097316.mp3
16568,weightings,/ˈweɪtɪŋ/,data/raw/phonemeref_data/audio/weightings/en1098468.mp3
16569,weightlessness,/ˈweɪtləsnəs/,data/raw/phonemeref_data/audio/weightlessness/en1098489.mp3
16570,weights,/ˈweɪt/,data/raw/phonemeref_data/audio/weights/en097316.mp3
16571,weighty,/ˈweɪti/,data/raw/phonemeref_data/audio/weighty/en1098505.mp3
16572,weir,/ˈwɪə/,data/raw/phonemeref_data/audio/weir/en097320.mp3
16573,weird,/ˈwɪərd/,data/raw/phonemeref_data/audio/weird/en097338.mp3
16574,weirdo,/ˈwɪərdəʊ/,data/raw/phonemeref_data/audio/weirdo/en097346.mp3
16575,welcome,/ˈwɛlkəm/,data/raw/phonemeref_data/audio/welcome/en097357.mp3
16576,welcomes,/ˈwɛlkəm/,data/raw/phonemeref_data/audio/welcomes/en097357.mp3
16577,welcoming,/ˈwɛlkəmɪŋ/,data/raw/phonemeref_data/audio/welcoming/en097361.mp3
16578,welding,/ˈwɛldɪŋ/,data/raw/phonemeref_data/audio/welding/en097382.mp3
16579,welds,/ˈwɛld/,data/raw/phonemeref_data/audio/welds/en097376.mp3
16580,welfare,/ˈwɛlfɛər/,data/raw/phonemeref_data/audio/welfare/en097393.mp3
16581,well,/ˈwɛl/,data/raw/phonemeref_data/audio/well/en097400.mp3
16582,welter,/ˈwɛltər/,data/raw/phonemeref_data/audio/welter/en1098542.mp3
16583,wench,/ˈwɛntʃ/,data/raw/phonemeref_data/audio/wench/en1098553.mp3
16584,go,/ˈwɛnt/,data/raw/phonemeref_data/audio/go/en038980.mp3
16585,weep,/ˈwɛpt/,data/raw/phonemeref_data/audio/weep/en097286.mp3
16586,be,/ˈwɜːr/,data/raw/phonemeref_data/audio/be/en007019.mp3
16587,west,/wɛst/,data/raw/phonemeref_data/audio/west/en097505.mp3
16588,western,/ˈwɛstən/,data/raw/phonemeref_data/audio/western/en097511.mp3
16589,Westerner,/ˈwɛstənə/,data/raw/phonemeref_data/audio/Westerner/en1098571.mp3
16590,westerners,/ˈwɛstənə/,data/raw/phonemeref_data/audio/westerners/en1098571.mp3
16591,westward,/ˈwɛstwərd/,data/raw/phonemeref_data/audio/westward/en1098580.mp3
16592,wet,/ˈwɛt/,data/raw/phonemeref_data/audio/wet/en097530.mp3
16593,whale,/ˈhweɪl/,data/raw/phonemeref_data/audio/whale/en097562.mp3
16594,whales,/ˈhweɪl/,data/raw/phonemeref_data/audio/whales/en097562.mp3
16595,whaling,/ˈhweɪlɪŋ/,data/raw/phonemeref_data/audio/whaling/en1098638.mp3
16596,wharf,/ˈhwɔːrf/,data/raw/phonemeref_data/audio/wharf/en097574.mp3
16597,what,/ˈhwɒt/,data/raw/phonemeref_data/audio/what/en097585.mp3
16598,whatever,/hwɒtˈɛvər/,data/raw/phonemeref_data/audio/whatever/en097591.mp3
16599,whats,/ˈhwɒt/,data/raw/phonemeref_data/audio/whats/en097585.mp3
16600,whatsoever,/ˌhwɒtsəʊˈɛvər/,data/raw/phonemeref_data/audio/whatsoever/en097606.mp3
16601,wheat,/ˈhwiːt/,data/raw/phonemeref_data/audio/wheat/en097612.mp3
16602,wheats,/ˈhwiːt/,data/raw/phonemeref_data/audio/wheats/en097612.mp3
16603,wheel,/ˈhwiːl/,data/raw/phonemeref_data/audio/wheel/en097624.mp3
16604,wheelbarrow,/ˈhwiːlbærəʊ/,data/raw/phonemeref_data/audio/wheelbarrow/en097636.mp3
16605,wheelchair,/ˈhwiːltʃɛər/,data/raw/phonemeref_data/audio/wheelchair/en097649.mp3
16606,wheeler,/ˈwiːlə/,data/raw/phonemeref_data/audio/wheeler/en1098676.mp3
