id,word,ipa,ipa_clean,audio_path,source,score,age
speechocean_train_1323,THAT I CAN GIVE HIM,ðætaɪkængɪvhɪm,ðætaɪkængɪvhɪm,data\speechocean\audio\so_train_01323.wav,speechocean762,9,9
speechocean_train_1324,WHY HAD HE TURNED,waɪhædhitɜrnd,waɪhædhitɜrnd,data\speechocean\audio\so_train_01324.wav,speechocean762,9,9
speechocean_train_1325,YES THAT IS SOMETHING,jɛsðætɪzsʌmθɪŋ,jɛsðætɪzsʌmθɪŋ,data\speechocean\audio\so_train_01325.wav,speechocean762,9,9
speechocean_train_1326,THIS IS THE FIRST,ðɪsɪzðəfɜrst,ðɪsɪzðəfɜrst,data\speechocean\audio\so_train_01326.wav,speechocean762,9,9
speechocean_train_1327,YOU CAN PUT BUY TRIES,jukænpʊtbaɪtraɪz,jukænpʊtbaɪtraɪz,data\speechocean\audio\so_train_01327.wav,speechocean762,9,9
speechocean_train_1328,HE WAS HAPPY THIS MORNING LIKE A BOY,hiwəzhæpiðɪsmɔnɪŋlaɪkəbɔɪ,hiwəzhæpiðɪsmɔnɪŋlaɪkəbɔɪ,data\speechocean\audio\so_train_01328.wav,speechocean762,9,9
speechocean_train_1329,I HAND A SAY WHICH THEN,aɪhændəseɪwɪtʃðɛn,aɪhændəseɪwɪtʃðɛn,data\speechocean\audio\so_train_01329.wav,speechocean762,8,9
speechocean_train_1330,AND THERE WERE THREE DAYS LIKE THIS,ændðɛrwəθrideɪzlaɪkðɪs,ændðɛrwəθrideɪzlaɪkðɪs,data\speechocean\audio\so_train_01330.wav,speechocean762,9,9
speechocean_train_1331,THEY WERE LIKE YEARS,ðeɪwɜrlaɪkjɪəz,ðeɪwɜrlaɪkjɪəz,data\speechocean\audio\so_train_01331.wav,speechocean762,8,9
speechocean_train_1332,BUT HE WAS GREAT,bəthiwəzgreɪt,bəthiwəzgreɪt,data\speechocean\audio\so_train_01332.wav,speechocean762,8,9
speechocean_train_1333,I GUESSES YOU HAVE,aɪgɛsɪzjuhæv,aɪgɛsɪzjuhæv,data\speechocean\audio\so_train_01333.wav,speechocean762,8,9
speechocean_train_1334,THERE USE TO BE,ðɛrjuztubi,ðɛrjuztubi,data\speechocean\audio\so_train_01334.wav,speechocean762,8,9
speechocean_train_1335,NO ONE LOVE ME NOW,noʊwənləvminaʊ,noʊwənləvminaʊ,data\speechocean\audio\so_train_01335.wav,speechocean762,10,9
speechocean_train_1336,TO GO ON WITH THE SORRY,tugoʊənwɪððəsʌri,tugoʊənwɪððəsʌri,data\speechocean\audio\so_train_01336.wav,speechocean762,8,9
speechocean_train_1337,GIVE IT HERE I TELL YOU,gɪvɪthɪəaɪtɛlju,gɪvɪthɪəaɪtɛlju,data\speechocean\audio\so_train_01337.wav,speechocean762,8,9
speechocean_train_1338,HE HAD HE ARM ROUND HER,hihædhiɑmraʊndhɜr,hihædhiɑmraʊndhɜr,data\speechocean\audio\so_train_01338.wav,speechocean762,8,9
speechocean_train_1339,AND HERE AM I WAIT TO FOR,ændhɪəəmaɪweɪttufɜr,ændhɪəəmaɪweɪttufɜr,data\speechocean\audio\so_train_01339.wav,speechocean762,8,9
speechocean_train_1340,BUT HE SHE LOOK UP AND IS NOT AFRAID,bəthiʃilʊkəpændɪznətəfreɪd,bəthiʃilʊkəpændɪznətəfreɪd,data\speechocean\audio\so_train_01340.wav,speechocean762,8,9
speechocean_train_1341,IT WAS A GREAT DAY THIS,ɪtwəzəgreɪtdeɪðɪs,ɪtwəzəgreɪtdeɪðɪs,data\speechocean\audio\so_train_01341.wav,speechocean762,9,9
speechocean_train_1342,THERE WAS NO PLAY FOR HIM NOW,ðɛrwəznoʊpleɪfɔhɪmnaʊ,ðɛrwəznoʊpleɪfɔhɪmnaʊ,data\speechocean\audio\so_train_01342.wav,speechocean762,8,9
speechocean_train_1343,BUT GO UP I WILL,bətgoʊəpaɪwɪl,bətgoʊəpaɪwɪl,data\speechocean\audio\so_train_01343.wav,speechocean762,8,9
speechocean_train_1344,HE LOVED ME YOU SAY,hiləvdmijuseɪ,hiləvdmijuseɪ,data\speechocean\audio\so_train_01344.wav,speechocean762,9,9
speechocean_train_1345,BUT I KNOW I KNOW,bətaɪnoʊaɪnoʊ,bətaɪnoʊaɪnoʊ,data\speechocean\audio\so_train_01345.wav,speechocean762,9,9
speechocean_train_1346,WHY MY YOU NOT COME WITH ME,waɪmaɪjunətkəmwɪðmi,waɪmaɪjunətkəmwɪðmi,data\speechocean\audio\so_train_01346.wav,speechocean762,9,9
speechocean_train_1347,I US ONLY TWENTY THEN,aɪəsoʊnlitwɛntiðɛn,aɪəsoʊnlitwɛntiðɛn,data\speechocean\audio\so_train_01347.wav,speechocean762,8,9
speechocean_train_1348,WILL YOU COME WITH ME OR WHAT,wɪljukəmwɪðmiɔwət,wɪljukəmwɪðmiɔwət,data\speechocean\audio\so_train_01348.wav,speechocean762,8,9
speechocean_train_1349,SHE US AT HOME,ʃiəsæthoʊm,ʃiəsæthoʊm,data\speechocean\audio\so_train_01349.wav,speechocean762,9,9
speechocean_train_1350,IT US FROM HER THAT IT HARD ITS BEAST TIE,ɪtəsfrəmhəðætɪthɑdɪtsbisttaɪ,ɪtəsfrəmhəðætɪthɑdɪtsbisttaɪ,data\speechocean\audio\so_train_01350.wav,speechocean762,8,9
speechocean_train_1351,HOW CAN THEY BE RIGHT,haʊkænðeɪbiraɪt,haʊkænðeɪbiraɪt,data\speechocean\audio\so_train_01351.wav,speechocean762,9,9
speechocean_train_1352,DO YOU NOT KNOW MY STORY,dʊjunətnoʊmaɪstɔri,dʊjunətnoʊmaɪstɔri,data\speechocean\audio\so_train_01352.wav,speechocean762,8,9
speechocean_train_1353,WHY DO YOU NOT GO HOME,waɪdʊjunətgoʊhoʊm,waɪdʊjunətgoʊhoʊm,data\speechocean\audio\so_train_01353.wav,speechocean762,8,9
speechocean_train_1354,I WOULD WORK SO HARD TO GET IT DONE,aɪwʊdwɜrksoʊhɑdtugɛtɪtdən,aɪwʊdwɜrksoʊhɑdtugɛtɪtdən,data\speechocean\audio\so_train_01354.wav,speechocean762,9,9
speechocean_train_1355,YES IT WAS ALL RIGHT THIS TIME,jɛsɪtwəzɔlraɪtðɪstaɪm,jɛsɪtwəzɔlraɪtðɪstaɪm,data\speechocean\audio\so_train_01355.wav,speechocean762,8,9
speechocean_train_1356,WHAT A SWEET SINGER YOU US WHEN YOU FIRST COME,wətəswitsɪŋɜrjuəswɛnjufɜrstkəm,wətəswitsɪŋɜrjuəswɛnjufɜrstkəm,data\speechocean\audio\so_train_01356.wav,speechocean762,9,9
speechocean_train_1357,WHY THAT'S ALL ONE,waɪðætsɔlwən,waɪðætsɔlwən,data\speechocean\audio\so_train_01357.wav,speechocean762,9,9
speechocean_train_1358,BUT DO NOT COME TO ME AGAIN,bətdʊnətkəmtumiəgɛn,bətdʊnətkəmtumiəgɛn,data\speechocean\audio\so_train_01358.wav,speechocean762,9,9
speechocean_train_1359,I WILL TELL YOU THAT THEY DONE,aɪwɪltɛljuðætðeɪdən,aɪwɪltɛljuðætðeɪdən,data\speechocean\audio\so_train_01359.wav,speechocean762,9,9
speechocean_train_1360,ANY OF IT ON HIM,ɛniəvɪtənhɪm,ɛniəvɪtənhɪm,data\speechocean\audio\so_train_01360.wav,speechocean762,8,9
speechocean_train_1361,WHERE WHERE THEY TO GO PLEASE,wɛrwɛrðeɪtugoʊpliz,wɛrwɛrðeɪtugoʊpliz,data\speechocean\audio\so_train_01361.wav,speechocean762,8,9
speechocean_train_1362,I ONLY TELL YOU WHAT I HEAR,aɪoʊnlitɛljuwətaɪhɪə,aɪoʊnlitɛljuwətaɪhɪə,data\speechocean\audio\so_train_01362.wav,speechocean762,8,9
speechocean_train_1363,WILL YOU BE SORRY,wɪljubisʌri,wɪljubisʌri,data\speechocean\audio\so_train_01363.wav,speechocean762,8,9
speechocean_train_1364,I HAVE NO IDEA OF WHAT THIS DONE,aɪhævnoʊaɪdɪʌəvwətðɪsdən,aɪhævnoʊaɪdɪʌəvwətðɪsdən,data\speechocean\audio\so_train_01364.wav,speechocean762,8,12
speechocean_train_1365,YOU MAY DO WHAT YOU LIKE,jumeɪdʊwətjulaɪk,jumeɪdʊwətjulaɪk,data\speechocean\audio\so_train_01365.wav,speechocean762,9,12
speechocean_train_1366,SHE DOES ALL THAT WOMAN CAN,ʃidəzɔlðætwʊmənkæn,ʃidəzɔlðætwʊmənkæn,data\speechocean\audio\so_train_01366.wav,speechocean762,9,12
speechocean_train_1367,YES THAT IS RIGHT,jɛsðætɪzraɪt,jɛsðætɪzraɪt,data\speechocean\audio\so_train_01367.wav,speechocean762,9,12
speechocean_train_1368,SHE WITCHES TO PLEASE YOU,ʃiwɪtʃɪztuplizju,ʃiwɪtʃɪztuplizju,data\speechocean\audio\so_train_01368.wav,speechocean762,8,12
speechocean_train_1369,WHERE TO FIND HIM,wɛrtufaɪndhɪm,wɛrtufaɪndhɪm,data\speechocean\audio\so_train_01369.wav,speechocean762,8,12
speechocean_train_1370,HAVE SOME BANANAS PLEASE,hævsəmbənɑnəzpliz,hævsəmbənɑnəzpliz,data\speechocean\audio\so_train_01370.wav,speechocean762,8,12
speechocean_train_1371,WHY HAVE YOU DONE ALL THIS FOR ME,waɪhævjudənɔlðɪsfɔmi,waɪhævjudənɔlðɪsfɔmi,data\speechocean\audio\so_train_01371.wav,speechocean762,8,12
speechocean_train_1372,HE WOULD HAVE NO ROW,hiwʊdhævnoʊroʊ,hiwʊdhævnoʊroʊ,data\speechocean\audio\so_train_01372.wav,speechocean762,9,12
speechocean_train_1373,YOU KNOW WHAT I DO,junoʊwətaɪdʊ,junoʊwətaɪdʊ,data\speechocean\audio\so_train_01373.wav,speechocean762,9,12
speechocean_train_1374,BUT WAS THIS ALL,bətwəzðɪsɔl,bətwəzðɪsɔl,data\speechocean\audio\so_train_01374.wav,speechocean762,8,12
speechocean_train_1375,TAKE IT AND GO,teɪkɪtændgoʊ,teɪkɪtændgoʊ,data\speechocean\audio\so_train_01375.wav,speechocean762,9,12
speechocean_train_1376,WILL YOU LUNCH WITH ME,wɪljuləntʃwɪðmi,wɪljuləntʃwɪðmi,data\speechocean\audio\so_train_01376.wav,speechocean762,8,12
speechocean_train_1377,IT IS NOT TO BE DONE,ɪtɪznəttubidən,ɪtɪznəttubidən,data\speechocean\audio\so_train_01377.wav,speechocean762,8,12
speechocean_train_1378,WHAT'S WILL ONLY BE THREE MONTH,wətswɪloʊnlibiθrimənθ,wətswɪloʊnlibiθrimənθ,data\speechocean\audio\so_train_01378.wav,speechocean762,8,12
speechocean_train_1379,HE LOOK UP WITH AN IDEA IN HIS EYES,hilʊkəpwɪθənaɪdɪʌɪnhɪzaɪz,hilʊkəpwɪθənaɪdɪʌɪnhɪzaɪz,data\speechocean\audio\so_train_01379.wav,speechocean762,8,12
speechocean_train_1380,YES THAT MAY BE,jɛsðætmeɪbi,jɛsðætmeɪbi,data\speechocean\audio\so_train_01380.wav,speechocean762,10,12
speechocean_train_1381,BUT GO ON AND LET ME HEAR YOU,bətgoʊənændlɛtmihɪəju,bətgoʊənændlɛtmihɪəju,data\speechocean\audio\so_train_01381.wav,speechocean762,8,12
speechocean_train_1382,TELL ME AFTER WHAT,tɛlmiɑftəwət,tɛlmiɑftəwət,data\speechocean\audio\so_train_01382.wav,speechocean762,8,12
speechocean_train_1383,I THOUGHT HE WAS A BRILLIANT MAN,aɪθɔthiwəzəbrɪlɪəntmæn,aɪθɔthiwəzəbrɪlɪəntmæn,data\speechocean\audio\so_train_01383.wav,speechocean762,10,20
speechocean_train_1384,A CIVIL SUIT AGAINST THE COUNTY IS ALSO A POSSIBILITY,əsɪvlsjutəgɛnstðəkaʊntiɪzɔlsoʊəpʌsəbɪləti,əsɪvlsjutəgɛnstðəkaʊntiɪzɔlsoʊəpʌsəbɪləti,data\speechocean\audio\so_train_01384.wav,speechocean762,8,20
speechocean_train_1385,IN SPIRITUAL TERMS IT WAS A PRIVILEGE,ɪnspɪʌɪtʃuəltɜrmzɪtwəzəprɪvəlɪdʒ,ɪnspɪʌɪtʃuəltɜrmzɪtwəzəprɪvəlɪdʒ,data\speechocean\audio\so_train_01385.wav,speechocean762,8,20
speechocean_train_1386,THAT'S VERY IMPORTANT TO ME,ðætsvɛriɪmpɔrtnttumi,ðætsvɛriɪmpɔrtnttumi,data\speechocean\audio\so_train_01386.wav,speechocean762,9,20
speechocean_train_1387,NO NEED TO GIVE THE ANSWERS THEN,noʊnidtugɪvðəɑnsəzðɛn,noʊnidtugɪvðəɑnsəzðɛn,data\speechocean\audio\so_train_01387.wav,speechocean762,8,20
speechocean_train_1388,SECURITY AROUND THE HOTEL IS TIGHT,sɪkjʊʌətiəraʊndðəhoʊtɛlɪztaɪt,sɪkjʊʌətiəraʊndðəhoʊtɛlɪztaɪt,data\speechocean\audio\so_train_01388.wav,speechocean762,8,20
speechocean_train_1389,ALTHOUGH HE HAD ONLY A,ɔlðoʊhihædoʊnliə,ɔlðoʊhihædoʊnliə,data\speechocean\audio\so_train_01389.wav,speechocean762,8,20
speechocean_train_1390,FINAL RACE OF THE SEASON TODAY,faɪnlreɪsəvðəsizntədeɪ,faɪnlreɪsəvðəsizntədeɪ,data\speechocean\audio\so_train_01390.wav,speechocean762,9,20
speechocean_train_1391,WE ARE THE BEGINNING OF NEXT YEAR,wiɑðəbɪgɪnɪŋəvnɛkstjɪə,wiɑðəbɪgɪnɪŋəvnɛkstjɪə,data\speechocean\audio\so_train_01391.wav,speechocean762,8,20
speechocean_train_1392,I LACK THE ABILITY TO GRASP THE CONCEPT OF TIME,aɪlækðəəbɪlətitugrɑspðəkɑnsɛptəvtaɪm,aɪlækðəəbɪlətitugrɑspðəkɑnsɛptəvtaɪm,data\speechocean\audio\so_train_01392.wav,speechocean762,8,20
speechocean_train_1393,I NEED TO BE LOVED,aɪnidtubiləvd,aɪnidtubiləvd,data\speechocean\audio\so_train_01393.wav,speechocean762,9,20
speechocean_train_1394,I HAVE TO LIVE WITH ME,aɪhævtulɪvwɪðmi,aɪhævtulɪvwɪðmi,data\speechocean\audio\so_train_01394.wav,speechocean762,8,20
speechocean_train_1395,BUT THEN YOU COULD BE IN JAIL,bətðɛnjukʊdbiɪndʒeɪl,bətðɛnjukʊdbiɪndʒeɪl,data\speechocean\audio\so_train_01395.wav,speechocean762,9,20
speechocean_train_1396,I WANT TO SEE YOU MAN,aɪwɑnttusijumæn,aɪwɑnttusijumæn,data\speechocean\audio\so_train_01396.wav,speechocean762,9,20
speechocean_train_1397,THAT IS THE LAST TIME,ðætɪzðəlɑsttaɪm,ðætɪzðəlɑsttaɪm,data\speechocean\audio\so_train_01397.wav,speechocean762,8,20
speechocean_train_1398,TOO LATE TO GO TO THE STORE,tuleɪttugoʊtuðəstɔr,tuleɪttugoʊtuðəstɔr,data\speechocean\audio\so_train_01398.wav,speechocean762,9,20
speechocean_train_1399,I CAN HELP YOU WITH THE WEIGHT LOSS,aɪkænhɛlpjuwɪððəweɪtləs,aɪkænhɛlpjuwɪððəweɪtləs,data\speechocean\audio\so_train_01399.wav,speechocean762,8,20
speechocean_train_1400,WHY ARE YOU GOING TO GET ONE,waɪɑjugoʊɪŋtugɛtwən,waɪɑjugoʊɪŋtugɛtwən,data\speechocean\audio\so_train_01400.wav,speechocean762,8,20
speechocean_train_1401,I WAS GRATEFUL TO HER,aɪwəzgreɪtfltuhɜr,aɪwəzgreɪtfltuhɜr,data\speechocean\audio\so_train_01401.wav,speechocean762,9,20
speechocean_train_1402,BECAUSE I CAN KEEP YOU SAFE,bɪkʌzaɪkænkipjuseɪf,bɪkʌzaɪkænkipjuseɪf,data\speechocean\audio\so_train_01402.wav,speechocean762,8,20
speechocean_train_1403,SHALL I OPEN IT AND COME IN,ʃəlaɪoʊpənɪtændkəmɪn,ʃəlaɪoʊpənɪtændkəmɪn,data\speechocean\audio\so_train_01403.wav,speechocean762,9,10
speechocean_train_1404,ASK HIM TO LOOK IN AND SEE ME,æskhɪmtulʊkɪnændsimi,æskhɪmtulʊkɪnændsimi,data\speechocean\audio\so_train_01404.wav,speechocean762,9,10
speechocean_train_1405,THERE WAS A GREAT SURPRISE IN HER FACE ALSO,ðɛrwəzəgreɪtsəpraɪzɪnhɜrfeɪsɔlsoʊ,ðɛrwəzəgreɪtsəpraɪzɪnhɜrfeɪsɔlsoʊ,data\speechocean\audio\so_train_01405.wav,speechocean762,9,10
speechocean_train_1406,GO AWAY AND LEAVE ME,goʊəweɪændlivmi,goʊəweɪændlivmi,data\speechocean\audio\so_train_01406.wav,speechocean762,8,10
speechocean_train_1407,GO AWAY FROM THE TABLE,goʊəweɪfrəmðəteɪbl,goʊəweɪfrəmðəteɪbl,data\speechocean\audio\so_train_01407.wav,speechocean762,9,10
speechocean_train_1408,WAS IT IN SIX HOURS THAT THE FRENCH WERE COMING,wəzɪtɪnsɪksʌuəzðætðəfrɛntʃwəkʌmɪŋ,wəzɪtɪnsɪksʌuəzðætðəfrɛntʃwəkʌmɪŋ,data\speechocean\audio\so_train_01408.wav,speechocean762,8,10
speechocean_train_1409,NO THEY MUST SEE NO CHANGE,noʊðeɪməstsinoʊtʃeɪndʒ,noʊðeɪməstsinoʊtʃeɪndʒ,data\speechocean\audio\so_train_01409.wav,speechocean762,9,10
speechocean_train_1410,CAN THIS TALE BE TRUE,kænðɪsteɪlbitru,kænðɪsteɪlbitru,data\speechocean\audio\so_train_01410.wav,speechocean762,9,10
speechocean_train_1411,COME COME THIS WON'T DO,kəmkəmðɪswoʊntdʊ,kəmkəmðɪswoʊntdʊ,data\speechocean\audio\so_train_01411.wav,speechocean762,9,10
speechocean_train_1412,YOUR FATHER WAS MY FRIEND,jɜrfɑðɜrwəzmaɪfrɛnd,jɜrfɑðɜrwəzmaɪfrɛnd,data\speechocean\audio\so_train_01412.wav,speechocean762,9,10
speechocean_train_1413,THE FIRST DAY OF THE WAKE IS NOTHING TO IT,ðəfɜrstdeɪəvðəweɪkɪznʌθɪŋtuɪt,ðəfɜrstdeɪəvðəweɪkɪznʌθɪŋtuɪt,data\speechocean\audio\so_train_01413.wav,speechocean762,9,10
speechocean_train_1414,I SHALL GO AND LOOK FOR SOME MONEY,aɪʃəlgoʊændlʊkfɔrsəmmʌni,aɪʃəlgoʊændlʊkfɔrsəmmʌni,data\speechocean\audio\so_train_01414.wav,speechocean762,9,10
speechocean_train_1415,WHAT BILLS WILL THAT PAY,wətbɪlzwɪlðætpeɪ,wətbɪlzwɪlðætpeɪ,data\speechocean\audio\so_train_01415.wav,speechocean762,10,10
speechocean_train_1416,SHE FOLLOWED AND LOOKED,ʃifʌloʊdændlʊkt,ʃifʌloʊdændlʊkt,data\speechocean\audio\so_train_01416.wav,speechocean762,10,10
speechocean_train_1417,THE MONKEY CAN'T TAKE IT HOME,ðəmʌŋkikæntteɪkɪthoʊm,ðəmʌŋkikæntteɪkɪthoʊm,data\speechocean\audio\so_train_01417.wav,speechocean762,9,10
speechocean_train_1418,BUT WHO ELSE WAS TO DO IT,bəthuɛlswəztudʊɪt,bəthuɛlswəztudʊɪt,data\speechocean\audio\so_train_01418.wav,speechocean762,9,10
speechocean_train_1419,DO THEY BEGIN TO FORGET US,dʊðeɪbɪgɪntufəgɛtəs,dʊðeɪbɪgɪntufəgɛtəs,data\speechocean\audio\so_train_01419.wav,speechocean762,9,10
speechocean_train_1420,BUT NOW THEY WERE PARTED,bətnaʊðeɪwɜrpɑtɪd,bətnaʊðeɪwɜrpɑtɪd,data\speechocean\audio\so_train_01420.wav,speechocean762,9,10
speechocean_train_1421,IT WAS QUITE A FAMILY PARTY,ɪtwəzkwaɪtəfæməlipɑrti,ɪtwəzkwaɪtəfæməlipɑrti,data\speechocean\audio\so_train_01421.wav,speechocean762,9,10
speechocean_train_1422,AND SHALL I TELL YOU WHY,ændʃəlaɪtɛljuwaɪ,ændʃəlaɪtɛljuwaɪ,data\speechocean\audio\so_train_01422.wav,speechocean762,9,12
speechocean_train_1423,AH I COULD SEE IT,ɑaɪkʊdsiɪt,ɑaɪkʊdsiɪt,data\speechocean\audio\so_train_01423.wav,speechocean762,9,12
speechocean_train_1424,I HAD BETTER GO ON WITH THE STORY,aɪhædbɛtɜrgoʊənwɪððəstɔri,aɪhædbɛtɜrgoʊənwɪððəstɔri,data\speechocean\audio\so_train_01424.wav,speechocean762,8,12
speechocean_train_1425,I'M GOOD FOR TWENTY YEARS,aɪmgʊdfɔtwɛntijɪərz,aɪmgʊdfɔtwɛntijɪərz,data\speechocean\audio\so_train_01425.wav,speechocean762,8,12
speechocean_train_1426,WE SHALL HAVE THE BEST OF EVERYTHING,wiʃəlhævðəbɛstəvɛvriθɪŋ,wiʃəlhævðəbɛstəvɛvriθɪŋ,data\speechocean\audio\so_train_01426.wav,speechocean762,8,12
speechocean_train_1427,AND HOW COULD HE,ændhaʊkʊdhi,ændhaʊkʊdhi,data\speechocean\audio\so_train_01427.wav,speechocean762,9,12
speechocean_train_1428,BUT COULD YOU MAKE IT SO,bətkʊdjumeɪkɪtsoʊ,bətkʊdjumeɪkɪtsoʊ,data\speechocean\audio\so_train_01428.wav,speechocean762,8,12
speechocean_train_1429,I'M TIRED OF IT,aɪmtaɪədəvɪt,aɪmtaɪədəvɪt,data\speechocean\audio\so_train_01429.wav,speechocean762,9,12
speechocean_train_1430,WHAT COULD I DO,wətkʊdaɪdu,wətkʊdaɪdu,data\speechocean\audio\so_train_01430.wav,speechocean762,9,12
speechocean_train_1431,IN HALF AN HOUR THE DOCTOR WOULD BE BACK,ɪnhæfənaʊɜrðədʌktəwʊdbibæk,ɪnhæfənaʊɜrðədʌktəwʊdbibæk,data\speechocean\audio\so_train_01431.wav,speechocean762,8,12
speechocean_train_1432,WELL I WILL TELL YOU HOW I KNOW,wɛlaɪwɪltɛljuhaʊaɪnoʊ,wɛlaɪwɪltɛljuhaʊaɪnoʊ,data\speechocean\audio\so_train_01432.wav,speechocean762,8,12
speechocean_train_1433,THEY WILL BEGIN TO KNOW THEMSELVES FOR WHAT THEY ARE,ðeɪwɪlbɪgɪntunoʊðəmsɛlvzfɔwətðeɪɑ,ðeɪwɪlbɪgɪntunoʊðəmsɛlvzfɔwətðeɪɑ,data\speechocean\audio\so_train_01433.wav,speechocean762,8,12
speechocean_train_1434,I THINK THE SHAKING HURT HIS FEELINGS VERY MUCH,aɪθɪŋkðəʃeɪkɪŋhɜrthɪzfiliŋsvɛrimətʃ,aɪθɪŋkðəʃeɪkɪŋhɜrthɪzfiliŋsvɛrimətʃ,data\speechocean\audio\so_train_01434.wav,speechocean762,8,12
speechocean_train_1435,VERY GOOD FOR TRAVELERS,vɛrigʊdfɔtrævələz,vɛrigʊdfɔtrævələz,data\speechocean\audio\so_train_01435.wav,speechocean762,8,12
speechocean_train_1436,THEIR LOOKS WERE BIG WITH SOME IMPORTANT NEWS,ðɛrlʊkswɜrbɪgwɪðsəmɪmpɔtntnjuz,ðɛrlʊkswɜrbɪgwɪðsəmɪmpɔtntnjuz,data\speechocean\audio\so_train_01436.wav,speechocean762,8,12
speechocean_train_1437,WE SHALL NEVER SEE YOU FACE HERE AGAIN,wiʃælnɛvɜrsijufeɪshɪəəgɛn,wiʃælnɛvɜrsijufeɪshɪəəgɛn,data\speechocean\audio\so_train_01437.wav,speechocean762,9,12
speechocean_train_1438,WE HAD BECOME WELL USE TO THE CLOTHES,wihædbɪkʌmwɛljuztuðəkloʊz,wihædbɪkʌmwɛljuztuðəkloʊz,data\speechocean\audio\so_train_01438.wav,speechocean762,8,12
speechocean_train_1439,I SHALL NEVER BE WHAT HE WAS,aɪʃəlnɛvɜrbiwəthiwəz,aɪʃəlnɛvɜrbiwəthiwəz,data\speechocean\audio\so_train_01439.wav,speechocean762,8,12
speechocean_train_1440,THE MORNING THAT WE PARTED TOO,ðəmɔrnɪŋðætwipɑtɪdtu,ðəmɔrnɪŋðætwipɑtɪdtu,data\speechocean\audio\so_train_01440.wav,speechocean762,9,12
speechocean_train_1441,THE DOCTOR ASKED LEAVE TO SAY ONE WORD MORE,ðədʌktəɑsktlivtuseɪwənwɜrdmɔ,ðədʌktəɑsktlivtuseɪwənwɜrdmɔ,data\speechocean\audio\so_train_01441.wav,speechocean762,8,11
speechocean_train_1442,AFTER LUNCH SHE READS NEWSPAPERS,æftɜrləntʃʃiridznjuzpeɪpəz,æftɜrləntʃʃiridznjuzpeɪpəz,data\speechocean\audio\so_train_01442.wav,speechocean762,8,11
speechocean_train_1443,WITH MY OWN HAND,wɪθmaɪoʊnhænd,wɪθmaɪoʊnhænd,data\speechocean\audio\so_train_01443.wav,speechocean762,9,11
speechocean_train_1444,ELSE WHY SHOULD WE COME,ɛlswaɪʃʊdwikəm,ɛlswaɪʃʊdwikəm,data\speechocean\audio\so_train_01444.wav,speechocean762,9,11
speechocean_train_1445,YOU'RE A NICE WOMAN,jʊəənaɪswʊmən,jʊəənaɪswʊmən,data\speechocean\audio\so_train_01445.wav,speechocean762,9,11
speechocean_train_1446,NOT THE SEA SURELY,nətðəsiʃʊʌli,nətðəsiʃʊʌli,data\speechocean\audio\so_train_01446.wav,speechocean762,9,11
speechocean_train_1447,SHALL I JUMP OUT,ʃəlaɪdʒəmpaʊt,ʃəlaɪdʒəmpaʊt,data\speechocean\audio\so_train_01447.wav,speechocean762,8,11
speechocean_train_1448,OF THESE THREE ALL DAUGHTERS LIVED TO GROW UP,əvðizθriɔldʌtɜrzlɪvdtugroʊəp,əvðizθriɔldʌtɜrzlɪvdtugroʊəp,data\speechocean\audio\so_train_01448.wav,speechocean762,8,11
speechocean_train_1449,MOTHER AND SON TALKED TOGETHER,mʌðəændsəntɔkttəgɛðə,mʌðəændsəntɔkttəgɛðə,data\speechocean\audio\so_train_01449.wav,speechocean762,8,11
speechocean_train_1450,AND WITHOUT ANY MORE GROUNDS,ændwɪðaʊtɛnimɔgraʊndz,ændwɪðaʊtɛnimɔgraʊndz,data\speechocean\audio\so_train_01450.wav,speechocean762,8,11
speechocean_train_1451,SHE OPEN THE WINDOW EAT,ʃioʊpənðəwɪndoʊit,ʃioʊpənðəwɪndoʊit,data\speechocean\audio\so_train_01451.wav,speechocean762,9,11
speechocean_train_1452,FINE FIND FINE COULD BE ONLY BE,faɪnfaɪndfaɪnkʊdbioʊnlibi,faɪnfaɪndfaɪnkʊdbioʊnlibi,data\speechocean\audio\so_train_01452.wav,speechocean762,8,11
speechocean_train_1453,YOUR DAUGHTER LOVES ME,jɔdɔtələvzmi,jɔdɔtələvzmi,data\speechocean\audio\so_train_01453.wav,speechocean762,8,11
speechocean_train_1454,WEST IS THE NAME,wɛstɪzðəneɪm,wɛstɪzðəneɪm,data\speechocean\audio\so_train_01454.wav,speechocean762,8,11
speechocean_train_1455,THESE ARE THINGS WHICH A MAN CANNOT FORGET,ðizɑθɪŋzwɪtʃəmænkænətfəgɛt,ðizɑθɪŋzwɪtʃəmænkænətfəgɛt,data\speechocean\audio\so_train_01455.wav,speechocean762,8,11
speechocean_train_1456,ALONE IN HIS ROOM,əloʊnɪnhɪzrum,əloʊnɪnhɪzrum,data\speechocean\audio\so_train_01456.wav,speechocean762,8,11
speechocean_train_1457,WE ARE BORN COUSINS,wiɑbɔnkʌznz,wiɑbɔnkʌznz,data\speechocean\audio\so_train_01457.wav,speechocean762,8,11
speechocean_train_1458,I'M GLAD BECAUSE I LOVE DRIVING,aɪmglædbɪkɔzaɪləvdraɪvɪŋ,aɪmglædbɪkɔzaɪləvdraɪvɪŋ,data\speechocean\audio\so_train_01458.wav,speechocean762,8,11
