id,word,ipa,audio_path,ipa_clean,source,is_correct,split
,overdue,/ˌoʊvɚˈdu/,data/augmented/acoustic/en060919_aug2.wav,ˌoʊvɚˈdu,augmented,True,train
,parley,/ˈpɑrli/,data/augmented/acoustic/en1063195_aug1.wav,ˈpɑrli,augmented,True,train
970.0,birch,/bɝtʃ/,data/raw/phonemeref_data/audio/birch/en008272.mp3,bɝtʃ,original,True,
,convenience,/kənˈvinjəns/,data/augmented/acoustic/en019228_aug2.wav,kənˈvinjəns,augmented,True,train
,German,/ˈdʒɝmən/,data/augmented/acoustic/en038124_aug2.wav,ˈdʒɝmən,augmented,True,train
,distrustful,/dɪsˈtrʌstfʊl/,data/augmented/acoustic/en1026030_aug1.wav,dɪsˈtrʌstfʊl,augmented,True,train
620.0,aspiring,/əˈspaɪrɪŋ/,data/raw/phonemeref_data/audio/aspiring/en1005776.mp3,əˈspaɪrɪŋ,original,True,
,elephant,/ˈɛləfənt/,data/augmented/acoustic/en029011_aug2.wav,ˈɛləfənt,augmented,True,train
1744.0,classified,/ˈklæsəfaɪd/,data/raw/phonemeref_data/audio/classified/en1015978.mp3,ˈklæsəfaɪd,original,True,
,done,/dʌn/,data/augmented/acoustic/en026776_aug1.wav,dʌn,augmented,True,train
,bulge,/bʌldʒ/,data/augmented/acoustic/en011501_aug2.wav,bʌldʒ,augmented,True,train
,penknife,/ˈpɛnˌnaɪf/,data/augmented/acoustic/en1064209_aug2.wav,ˈpɛnˌnaɪf,augmented,True,train
9868.0,suburb,/ˈsʌbɝb/,data/raw/phonemeref_data/audio/suburb/en085824.mp3,ˈsʌbɝb,original,True,
,powder,/ˈpaʊdɚ/,data/augmented/acoustic/en065924_aug1.wav,ˈpaʊdɚ,augmented,True,train
,pool,/pul/,data/augmented/acoustic/en065314_aug1.wav,pul,augmented,True,train
,complicity,/kəmˈplɪsɪti/,data/augmented/acoustic/en1017827_aug2.wav,kəmˈplɪsɪti,augmented,True,train
6131.0,longevity,/lɑnˈdʒɛvɪti/,data/raw/phonemeref_data/audio/longevity/en1052804.mp3,lɑnˈdʒɛvɪti,original,True,
,flattery,/ˈflætəri/,data/augmented/acoustic/en034707_aug1.wav,ˈflætəri,augmented,True,train
6114.0,lodge,/lɑdʒ/,data/raw/phonemeref_data/audio/lodge/en051994.mp3,lɑdʒ,original,True,
,deletion,/dɪˈliʃən/,data/augmented/acoustic/en023370_aug2.wav,dɪˈliʃən,augmented,True,train
,judiciary,/dʒuˈdɪʃiˌɛri/,data/augmented/acoustic/en1049284_aug1.wav,dʒuˈdɪʃiˌɛri,augmented,True,train
,legacy,/ˈlɛgəsi/,data/augmented/acoustic/en050553_aug2.wav,ˈlɛgəsi,augmented,True,train
,Britain,/ˈbrɪtən/,data/augmented/acoustic/en010835_aug1.wav,ˈbrɪtən,augmented,True,train
6291.0,mansion,/ˈmænʃən/,data/raw/phonemeref_data/audio/mansion/en053624.mp3,ˈmænʃən,original,True,
,volley,/ˈvɑli/,data/augmented/acoustic/en1097346_aug2.wav,ˈvɑli,augmented,True,train
11113.0,video,/ˈvɪdiˌoʊ/,data/raw/phonemeref_data/audio/video/en095626.mp3,ˈvɪdiˌoʊ,original,True,
5735.0,Judaism,/ˈdʒudiˌɪzəm/,data/raw/phonemeref_data/audio/Judaism/en1049254.mp3,ˈdʒudiˌɪzəm,original,True,
10861.0,unjust,/ʌnˈdʒʌst/,data/raw/phonemeref_data/audio/unjust/en1094385.mp3,ʌnˈdʒʌst,original,True,
,damage,/ˈdæmɪdʒ/,data/augmented/acoustic/en022218_aug2.wav,ˈdæmɪdʒ,augmented,True,train
,apple,/ˈæpəl/,data/augmented/acoustic/en003808_aug1.wav,ˈæpəl,augmented,True,train
,tooth,/tuθ/,data/augmented/acoustic/en090872_aug2.wav,tuθ,augmented,True,train
,habitable,/ˈhæbɪtəbəl/,data/augmented/acoustic/en1039813_aug2.wav,ˈhæbɪtəbəl,augmented,True,train
,image,/ˈɪmɪdʒ/,data/augmented/acoustic/en045088_aug2.wav,ˈɪmɪdʒ,augmented,True,train
,bored,/bɔrd/,data/augmented/acoustic/en009652_aug1.wav,bɔrd,augmented,True,train
2115.0,consideration,/kənˌsɪdəˈreɪʃən/,data/raw/phonemeref_data/audio/consideration/en018527.mp3,kənˌsɪdəˈreɪʃən,original,True,
,plea,/pli/,data/augmented/acoustic/en064551_aug1.wav,pli,augmented,True,train
3821.0,fascinating,/ˈfæsɪneɪtɪŋ/,data/raw/phonemeref_data/audio/fascinating/en032970.mp3,ˈfæsɪneɪtɪŋ,original,True,
4608.0,groan,/groʊn/,data/raw/phonemeref_data/audio/groan/en040347.mp3,groʊn,original,True,
,truly,/ˈtruli/,data/augmented/acoustic/en092277_aug2.wav,ˈtruli,augmented,True,train
,sage,/seɪdʒ/,data/augmented/acoustic/en074842_aug1.wav,seɪdʒ,augmented,True,train
,wanting,/ˈwɑntɪŋ/,data/augmented/acoustic/en1097770_aug2.wav,ˈwɑntɪŋ,augmented,True,train
4657.0,guise,/gaɪz/,data/raw/phonemeref_data/audio/guise/en040763.mp3,gaɪz,original,True,
,poultice,/ˈpoʊltɪs/,data/augmented/acoustic/en1067298_aug1.wav,ˈpoʊltɪs,augmented,True,train
,unequivocal,/ˌʌnɪˈkwɪvəkəl/,data/augmented/acoustic/en1093850_aug1.wav,ˌʌnɪˈkwɪvəkəl,augmented,True,train
,Israel,/ˈɪzreɪəl/,data/augmented/acoustic/en1048587_aug2.wav,ˈɪzreɪəl,augmented,True,train
526.0,approximation,/əˌprɑksəˈmeɪʃən/,data/raw/phonemeref_data/audio/approximation/en1004928.mp3,əˌprɑksəˈmeɪʃən,original,True,
11599.0,yes,/jɛs/,data/raw/phonemeref_data/audio/yes/en099858.mp3,jɛs,original,True,
,artery,/ˈɑrtəri/,data/augmented/acoustic/en1005459_aug2.wav,ˈɑrtəri,augmented,True,train
,landlord,/ˈlændˌlɔrd/,data/augmented/acoustic/en049618_aug2.wav,ˈlændˌlɔrd,augmented,True,train
,polar,/ˈpoʊlɚ/,data/augmented/acoustic/en1066507_aug2.wav,ˈpoʊlɚ,augmented,True,train
,friendliness,/ˈfrɛndlinɪs/,data/augmented/acoustic/en036835_aug2.wav,ˈfrɛndlinɪs,augmented,True,train
,PS,/ˌpiːˈɛs/,data/augmented/acoustic/en1069619_aug1.wav,ˌpiːˈɛs,augmented,True,train
,festival,/ˈfɛstəvəl/,data/augmented/acoustic/en033582_aug1.wav,ˈfɛstəvəl,augmented,True,train
,unpaid,/ʌnˈpeɪd/,data/augmented/acoustic/en1094591_aug2.wav,ʌnˈpeɪd,augmented,True,train
,harvester,/ˈhɑrvəstɚ/,data/augmented/acoustic/en041840_aug1.wav,ˈhɑrvəstɚ,augmented,True,train
,donkey,/ˈdɑŋki/,data/augmented/acoustic/en026799_aug1.wav,ˈdɑŋki,augmented,True,train
,searching,/ˈsɝtʃɪŋ/,data/augmented/acoustic/en076351_aug1.wav,ˈsɝtʃɪŋ,augmented,True,train
,alike,/əˈlaɪk/,data/augmented/acoustic/en002429_aug2.wav,əˈlaɪk,augmented,True,train
11202.0,voyager,/ˈvɔɪɪdʒər/,data/raw/phonemeref_data/audio/voyager/en1097458.mp3,ˈvɔɪɪdʒər,original,True,
,patron,/ˈpeɪtrən/,data/augmented/acoustic/en062464_aug2.wav,ˈpeɪtrən,augmented,True,train
,prank,/præŋk/,data/augmented/acoustic/en066031_aug1.wav,præŋk,augmented,True,train
,affidavit,/ˌæfɪˈdeɪvɪt/,data/augmented/acoustic/en001769_aug2.wav,ˌæfɪˈdeɪvɪt,augmented,True,train
,impersonal,/ɪmˈpɝsənəl/,data/augmented/acoustic/en1044435_aug2.wav,ɪmˈpɝsənəl,augmented,True,train
,sweeping,/ˈswipɪŋ/,data/augmented/acoustic/en087217_aug2.wav,ˈswipɪŋ,augmented,True,train
,teacher,/ˈtitʃɚ/,data/augmented/acoustic/en088463_aug1.wav,ˈtitʃɚ,augmented,True,train
,parallel,/ˈpærəˌlɛl/,data/augmented/acoustic/en061853_aug2.wav,ˈpærəˌlɛl,augmented,True,train
6578.0,mounted,/ˈmaʊntɪd/,data/raw/phonemeref_data/audio/mounted/en1057902.mp3,ˈmaʊntɪd,original,True,
4713.0,hammer,/ˈhæmɚ/,data/raw/phonemeref_data/audio/hammer/en041221.mp3,ˈhæmɚ,original,True,
,code,/koʊd/,data/augmented/acoustic/en016427_aug1.wav,koʊd,augmented,True,train
,pasta,/ˈpɑstə/,data/augmented/acoustic/en062302_aug2.wav,ˈpɑstə,augmented,True,train
,ashen,/ˈæʃən/,data/augmented/acoustic/en1005645_aug2.wav,ˈæʃən,augmented,True,train
8610.0,roar,/rɔr/,data/raw/phonemeref_data/audio/roar/en073687.mp3,rɔr,original,True,
958.0,bidder,/ˈbɪdər/,data/raw/phonemeref_data/audio/bidder/en008090.mp3,ˈbɪdər,original,True,
7020.0,oven,/ˈʌvən/,data/raw/phonemeref_data/audio/oven/en060799.mp3,ˈʌvən,original,True,
,similarly,/ˈsɪmɪlərli/,data/augmented/acoustic/en079047_aug2.wav,ˈsɪmɪlərli,augmented,True,train
,undulating,/ˈʌndjʊleɪtɪŋ/,data/augmented/acoustic/en1093760_aug1.wav,ˈʌndjʊleɪtɪŋ,augmented,True,train
,creak,/krik/,data/augmented/acoustic/en020684_aug2.wav,krik,augmented,True,train
,rightly,/ˈraɪtli/,data/augmented/acoustic/en1074669_aug1.wav,ˈraɪtli,augmented,True,train
8961.0,secure,/sɪˈkjʊr/,data/raw/phonemeref_data/audio/secure/en076544.mp3,sɪˈkjʊr,original,True,
,broken,/ˈbroʊkən/,data/augmented/acoustic/en010970_aug2.wav,ˈbroʊkən,augmented,True,train
,zealous,/ˈzɛləs/,data/augmented/acoustic/en100071_aug2.wav,ˈzɛləs,augmented,True,train
2923.0,disappointed,/ˌdɪsəˈpɔɪntɪd/,data/raw/phonemeref_data/audio/disappointed/en025350.mp3,ˌdɪsəˈpɔɪntɪd,original,True,
662.0,atone,/əˈtoʊn/,data/raw/phonemeref_data/audio/atone/en1006035.mp3,əˈtoʊn,original,True,
,cordless,/ˈkɔrdlɪs/,data/augmented/acoustic/en1019806_aug1.wav,ˈkɔrdlɪs,augmented,True,train
10204.0,tenacity,/təˈnæsɪti/,data/raw/phonemeref_data/audio/tenacity/en1088846.mp3,təˈnæsɪti,original,True,
,function,/ˈfʌŋkʃən/,data/augmented/acoustic/en037200_aug2.wav,ˈfʌŋkʃən,augmented,True,train
,meanness,/ˈmiːnnɪs/,data/augmented/acoustic/en1055174_aug2.wav,ˈmiːnnɪs,augmented,True,train
,potter,/ˈpɑtɚ/,data/augmented/acoustic/en1067271_aug2.wav,ˈpɑtɚ,augmented,True,train
4800.0,hawk,/hɔk/,data/raw/phonemeref_data/audio/hawk/en042067.mp3,hɔk,original,True,
2358.0,craving,/ˈkreɪvɪŋ/,data/raw/phonemeref_data/audio/craving/en020633.mp3,ˈkreɪvɪŋ,original,True,
,replica,/ˈrɛplɪkə/,data/augmented/acoustic/en072005_aug1.wav,ˈrɛplɪkə,augmented,True,train
,elevated,/ˈɛlɪveɪtɪd/,data/augmented/acoustic/en1028732_aug2.wav,ˈɛlɪveɪtɪd,augmented,True,train
,witness,/ˈwɪtnɪs/,data/augmented/acoustic/en098802_aug1.wav,ˈwɪtnɪs,augmented,True,train
,frustrating,/frʌˈstreɪtɪŋ/,data/augmented/acoustic/en037048_aug1.wav,frʌˈstreɪtɪŋ,augmented,True,train
,teddy,/ˈtɛdi/,data/augmented/acoustic/en1088618_aug1.wav,ˈtɛdi,augmented,True,train
,politically,/pəˈlɪtɪkəli/,data/augmented/acoustic/en1066588_aug2.wav,pəˈlɪtɪkəli,augmented,True,train
,distressing,/dɪˈstrɛsɪŋ/,data/augmented/acoustic/en026232_aug1.wav,dɪˈstrɛsɪŋ,augmented,True,train
,blitz,/blɪts/,data/augmented/acoustic/en008780_aug1.wav,blɪts,augmented,True,train
1562.0,chagrin,/ʃəˈgrɪn/,data/raw/phonemeref_data/audio/chagrin/en013828.mp3,ʃəˈgrɪn,original,True,
10349.0,thumb,/θʌm/,data/raw/phonemeref_data/audio/thumb/en090072.mp3,θʌm,original,True,
7194.0,passenger,/ˈpæsəndʒɚ/,data/raw/phonemeref_data/audio/passenger/en062225.mp3,ˈpæsəndʒɚ,original,True,
,colleague,/ˈkɑlig/,data/augmented/acoustic/en016637_aug2.wav,ˈkɑlig,augmented,True,train
,coin,/kɔɪn/,data/augmented/acoustic/en016502_aug2.wav,kɔɪn,augmented,True,train
,selling,/ˈselɪŋ/,data/augmented/acoustic/en076788_aug2.wav,ˈselɪŋ,augmented,True,train
,heifer,/ˈhɛfɚ/,data/augmented/acoustic/en1041241_aug1.wav,ˈhɛfɚ,augmented,True,train
,unnecessary,/ʌnˈnɛsəˌsɛri/,data/augmented/acoustic/en094096_aug1.wav,ʌnˈnɛsəˌsɛri,augmented,True,train
8616.0,robot,/ˈroʊbət/,data/raw/phonemeref_data/audio/robot/en073765.mp3,ˈroʊbət,original,True,
,cropped,/ˈkrɑpt/,data/augmented/acoustic/en021135_aug2.wav,ˈkrɑpt,augmented,True,train
,realm,/rɛlm/,data/augmented/acoustic/en069958_aug2.wav,rɛlm,augmented,True,train
,yield,/jild/,data/augmented/acoustic/en099889_aug2.wav,jild,augmented,True,train
900.0,beating,/ˈbitɪŋ/,data/raw/phonemeref_data/audio/beating/en007175.mp3,ˈbitɪŋ,original,True,
,unabated,/ˌʌnəˈbeɪtɪd/,data/augmented/acoustic/en1092819_aug2.wav,ˌʌnəˈbeɪtɪd,augmented,True,train
,union,/ˈjunjən/,data/augmented/acoustic/en093913_aug1.wav,ˈjunjən,augmented,True,train
,pleasure,/ˈplɛʒɚ/,data/augmented/acoustic/en064629_aug1.wav,ˈplɛʒɚ,augmented,True,train
,naval,/ˈneɪvəl/,data/augmented/acoustic/en1058754_aug1.wav,ˈneɪvəl,augmented,True,train
,bloke,/bloʊk/,data/augmented/acoustic/en008876_aug2.wav,bloʊk,augmented,True,train
,ownership,/ˈəʊnərʃɪp/,data/augmented/acoustic/en061308_aug2.wav,ˈəʊnərʃɪp,augmented,True,train
3395.0,embroidery,/ɛmˈbrɔɪdəri/,data/raw/phonemeref_data/audio/embroidery/en029273.mp3,ɛmˈbrɔɪdəri,original,True,
,pert,/pɝt/,data/augmented/acoustic/en1064806_aug2.wav,pɝt,augmented,True,train
,offensive,/əˈfɛnsɪv or/,data/augmented/acoustic/en059505_aug2.wav,əˈfɛnsɪv or,augmented,True,train
,unreasonable,/ʌnˈrizənəbəl/,data/augmented/acoustic/en094169_aug1.wav,ʌnˈrizənəbəl,augmented,True,train
,patrol,/pəˈtroʊl/,data/augmented/acoustic/en062453_aug2.wav,pəˈtroʊl,augmented,True,train
,endless,/ˈɛndlɪs/,data/augmented/acoustic/en029718_aug1.wav,ˈɛndlɪs,augmented,True,train
1927.0,commandment,/kəˈmændmənt/,data/raw/phonemeref_data/audio/commandment/en1017428.mp3,kəˈmændmənt,original,True,
,weaver,/ˈwiːvər/,data/augmented/acoustic/en097166_aug1.wav,ˈwiːvər,augmented,True,train
,noisy,/ˈnɔɪzi/,data/augmented/acoustic/en058429_aug2.wav,ˈnɔɪzi,augmented,True,train
9093.0,shaped,/ˈʃeɪpt/,data/raw/phonemeref_data/audio/shaped/en077622.mp3,ˈʃeɪpt,original,True,
105.0,acronym,/ˈækrənɪm/,data/raw/phonemeref_data/audio/acronym/en000921.mp3,ˈækrənɪm,original,True,
3044.0,ditto,/ˈdɪtoʊ/,data/raw/phonemeref_data/audio/ditto/en026332.mp3,ˈdɪtoʊ,original,True,
,cringing,/ˈkrɪndʒɪŋ/,data/augmented/acoustic/en1020674_aug2.wav,ˈkrɪndʒɪŋ,augmented,True,train
10385.0,timetable,/ˈtaɪmˌteɪbəl/,data/raw/phonemeref_data/audio/timetable/en090417.mp3,ˈtaɪmˌteɪbəl,original,True,
,turmoil,/ˈtɝmɔɪl/,data/augmented/acoustic/en092631_aug2.wav,ˈtɝmɔɪl,augmented,True,train
,lawsuit,/ˈlɔˌsut/,data/augmented/acoustic/en050014_aug1.wav,ˈlɔˌsut,augmented,True,train
,compensation,/ˌkɑmpənˈseɪʃən/,data/augmented/acoustic/en017448_aug2.wav,ˌkɑmpənˈseɪʃən,augmented,True,train
,Kenya,/ˈkiːnjə/,data/augmented/acoustic/en1049688_aug1.wav,ˈkiːnjə,augmented,True,train
,eloquence,/ˈɛləkwəns/,data/augmented/acoustic/en1028874_aug2.wav,ˈɛləkwəns,augmented,True,train
,protector,/prəˈtɛktɚ/,data/augmented/acoustic/en1069333_aug1.wav,prəˈtɛktɚ,augmented,True,train
6383.0,mauve,/moʊv/,data/raw/phonemeref_data/audio/mauve/en1055028.mp3,moʊv,original,True,
,inky,/ˈɪŋki/,data/augmented/acoustic/en1046563_aug2.wav,ˈɪŋki,augmented,True,train
9142.0,shitty,/ˈʃɪti/,data/raw/phonemeref_data/audio/shitty/en1079546.mp3,ˈʃɪti,original,True,
8920.0,sculptor,/ˈskʌlptɚ/,data/raw/phonemeref_data/audio/sculptor/en1077679.mp3,ˈskʌlptɚ,original,True,
,starry,/ˈstɑːri/,data/augmented/acoustic/en083691_aug2.wav,ˈstɑːri,augmented,True,train
,sheer,/ʃɪr/,data/augmented/acoustic/en077814_aug2.wav,ʃɪr,augmented,True,train
8798.0,sarong,/səˈrɔŋ/,data/raw/phonemeref_data/audio/sarong/en1076519.mp3,səˈrɔŋ,original,True,
9788.0,stringy,/ˈstrɪŋi/,data/raw/phonemeref_data/audio/stringy/en1085512.mp3,ˈstrɪŋi,original,True,
3768.0,failure,/ˈfeɪljɚ/,data/raw/phonemeref_data/audio/failure/en032500.mp3,ˈfeɪljɚ,original,True,
,unafraid,/ˌʌnəˈfreɪd/,data/augmented/acoustic/en1092855_aug2.wav,ˌʌnəˈfreɪd,augmented,True,train
,skiing,/ˈskiːɪŋ/,data/augmented/acoustic/en079500_aug2.wav,ˈskiːɪŋ,augmented,True,train
,Victorian,/vɪkˈtɔriən/,data/augmented/acoustic/en1096754_aug2.wav,vɪkˈtɔriən,augmented,True,train
,hydrogen,/ˈhaɪdrədʒən/,data/augmented/acoustic/en1043342_aug1.wav,ˈhaɪdrədʒən,augmented,True,train
6169.0,loyalty,/ˈlɔɪəlti/,data/raw/phonemeref_data/audio/loyalty/en052687.mp3,ˈlɔɪəlti,original,True,
,pendulum,/ˈpɛndʒələm/,data/augmented/acoustic/en1064162_aug2.wav,ˈpɛndʒələm,augmented,True,train
,donation,/doʊˈneɪʃən/,data/augmented/acoustic/en026768_aug2.wav,doʊˈneɪʃən,augmented,True,train
,ruthlessly,/ˈruːθləsli/,data/augmented/acoustic/en1075976_aug2.wav,ˈruːθləsli,augmented,True,train
,sill,/sɪl/,data/augmented/acoustic/en078969_aug2.wav,sɪl,augmented,True,train
,platinum,/ˈplætənəm/,data/augmented/acoustic/en1066032_aug2.wav,ˈplætənəm,augmented,True,train
,gantry,/ˈgæntri/,data/augmented/acoustic/en1036461_aug1.wav,ˈgæntri,augmented,True,train
,shatter,/ˈʃætɚ/,data/augmented/acoustic/en077710_aug2.wav,ˈʃætɚ,augmented,True,train
,deliberation,/dɪˌlɪbəˈreɪʃən/,data/augmented/acoustic/en1023105_aug2.wav,dɪˌlɪbəˈreɪʃən,augmented,True,train
5119.0,hydrogen,/ˈhaɪdrədʒən/,data/raw/phonemeref_data/audio/hydrogen/en1043342.mp3,ˈhaɪdrədʒən,original,True,
9226.0,significance,/sɪgˈnɪfɪkəns/,data/raw/phonemeref_data/audio/significance/en078890.mp3,sɪgˈnɪfɪkəns,original,True,
8727.0,RV,/ˌɑːrˈviː/,data/raw/phonemeref_data/audio/RV/en1075989.mp3,ˌɑːrˈviː,original,True,
,bizarre,/bɪˈzɑr/,data/augmented/acoustic/en008401_aug2.wav,bɪˈzɑr,augmented,True,train
,restoration,/ˌrɛstəˈreɪʃən/,data/augmented/acoustic/en072655_aug2.wav,ˌrɛstəˈreɪʃən,augmented,True,train
11574.0,wrought,/rɔt/,data/raw/phonemeref_data/audio/wrought/en099675.mp3,rɔt,original,True,
3229.0,dullness,/ˈdʌlnɪs/,data/raw/phonemeref_data/audio/dullness/en1027662.mp3,ˈdʌlnɪs,original,True,
527.0,apricot,/ˈæprɪˌkɑt/,data/raw/phonemeref_data/audio/apricot/en004056.mp3,ˈæprɪˌkɑt,original,True,
,coaxing,/ˈkəʊksɪŋ/,data/augmented/acoustic/en1016537_aug2.wav,ˈkəʊksɪŋ,augmented,True,train
5666.0,jade,/dʒeɪd/,data/raw/phonemeref_data/audio/jade/en047856.mp3,dʒeɪd,original,True,
,diligence,/ˈdɪlɪdʒəns/,data/augmented/acoustic/en024996_aug2.wav,ˈdɪlɪdʒəns,augmented,True,train
,squirt,/skwɝt/,data/augmented/acoustic/en083165_aug2.wav,skwɝt,augmented,True,train
,fruitless,/ˈfrutlɪs/,data/augmented/acoustic/en1035876_aug2.wav,ˈfrutlɪs,augmented,True,train
,disarray,/ˌdɪsəˈreɪ/,data/augmented/acoustic/en025383_aug1.wav,ˌdɪsəˈreɪ,augmented,True,train
8797.0,sardonic,/sɑrˈdɑnɪk/,data/raw/phonemeref_data/audio/sardonic/en1076503.mp3,sɑrˈdɑnɪk,original,True,
8726.0,ruthlessly,/ˈruːθləsli/,data/raw/phonemeref_data/audio/ruthlessly/en1075976.mp3,ˈruːθləsli,original,True,
3386.0,embark,/ɛmˈbɑrk/,data/raw/phonemeref_data/audio/embark/en029159.mp3,ɛmˈbɑrk,original,True,
5787.0,kidney,/ˈkɪdni/,data/raw/phonemeref_data/audio/kidney/en048916.mp3,ˈkɪdni,original,True,
,homogeneous,/ˌhoʊməˈdʒiniəs/,data/augmented/acoustic/en1042378_aug2.wav,ˌhoʊməˈdʒiniəs,augmented,True,train
,frostbite,/ˈfrɔstˌbaɪt/,data/augmented/acoustic/en1035783_aug1.wav,ˈfrɔstˌbaɪt,augmented,True,train
,eraser,/ɪˈreɪsɚ/,data/augmented/acoustic/en030646_aug2.wav,ɪˈreɪsɚ,augmented,True,train
,joust,/dʒaʊst/,data/augmented/acoustic/en1049191_aug2.wav,dʒaʊst,augmented,True,train
,physicist,/ˈfɪzəsɪst/,data/augmented/acoustic/en1065242_aug2.wav,ˈfɪzəsɪst,augmented,True,train
,desultory,/ˈdɛsəlˌtɔri/,data/augmented/acoustic/en1024041_aug2.wav,ˈdɛsəlˌtɔri,augmented,True,train
,finch,/fɪntʃ/,data/augmented/acoustic/en1033429_aug1.wav,fɪntʃ,augmented,True,train
,pike,/paɪk/,data/augmented/acoustic/en1065484_aug2.wav,paɪk,augmented,True,train
1982.0,completely,/kəmˈplitli/,data/raw/phonemeref_data/audio/completely/en017574.mp3,kəmˈplitli,original,True,
11460.0,wintry,/ˈwɪntri/,data/raw/phonemeref_data/audio/wintry/en1099457.mp3,ˈwɪntri,original,True,
,frightening,/ˈfraɪtənɪŋ/,data/augmented/acoustic/en036903_aug1.wav,ˈfraɪtənɪŋ,augmented,True,train
,assimilation,/əˌsɪməˈleɪʃən/,data/augmented/acoustic/en1005866_aug2.wav,əˌsɪməˈleɪʃən,augmented,True,train
7439.0,pilgrim,/ˈpɪlgrɪm/,data/raw/phonemeref_data/audio/pilgrim/en063922.mp3,ˈpɪlgrɪm,original,True,
5637.0,irritable,/ˈɪrɪtəbəl/,data/raw/phonemeref_data/audio/irritable/en1048496.mp3,ˈɪrɪtəbəl,original,True,
,thrift,/θrɪft/,data/augmented/acoustic/en089808_aug1.wav,θrɪft,augmented,True,train
,retrospect,/ˈrɛtrəˌspɛkt/,data/augmented/acoustic/en1074234_aug1.wav,ˈrɛtrəˌspɛkt,augmented,True,train
,creditworthy,/ˈkrɛdɪtwɜːrðɪ/,data/augmented/acoustic/en1020569_aug2.wav,ˈkrɛdɪtwɜːrðɪ,augmented,True,train
,tiring,/ˈtaɪrɪŋ/,data/augmented/acoustic/en090554_aug2.wav,ˈtaɪrɪŋ,augmented,True,train
,rectangle,/ˈrɛkˌtæŋgəl/,data/augmented/acoustic/en1072161_aug2.wav,ˈrɛkˌtæŋgəl,augmented,True,train
,impossible,/ɪmˈpɑsəbəl/,data/augmented/acoustic/en045438_aug1.wav,ɪmˈpɑsəbəl,augmented,True,train
,accordion,/əˈkɔrdiən/,data/augmented/acoustic/en1001330_aug1.wav,əˈkɔrdiən,augmented,True,train
3096.0,donation,/doʊˈneɪʃən/,data/raw/phonemeref_data/audio/donation/en026768.mp3,doʊˈneɪʃən,original,True,
,bar,/bɑr/,data/augmented/acoustic/en006509_aug2.wav,bɑr,augmented,True,train
,layoff,/ˈleɪˌɔf/,data/augmented/acoustic/en050104_aug2.wav,ˈleɪˌɔf,augmented,True,train
,discreet,/dɪˈskrit/,data/augmented/acoustic/en1025261_aug1.wav,dɪˈskrit,augmented,True,train
10420.0,toilet,/ˈtɔɪlɪt/,data/raw/phonemeref_data/audio/toilet/en090718.mp3,ˈtɔɪlɪt,original,True,
3348.0,elaborate,/ɪˈlæbərɪt/,data/raw/phonemeref_data/audio/elaborate/en028854.mp3,ɪˈlæbərɪt,original,True,
,crowd,/kraʊd/,data/augmented/acoustic/en021238_aug1.wav,kraʊd,augmented,True,train
,thud,/θʌd/,data/augmented/acoustic/en090051_aug1.wav,θʌd,augmented,True,train
6555.0,morale,/məˈræl/,data/raw/phonemeref_data/audio/morale/en1057528.mp3,məˈræl,original,True,
,lighter,/ˈlaɪtɚ/,data/augmented/acoustic/en051187_aug1.wav,ˈlaɪtɚ,augmented,True,train
,cable,/ˈkeɪbəl/,data/augmented/acoustic/en012247_aug1.wav,ˈkeɪbəl,augmented,True,train
,autism,/ˈɔtɪzəm/,data/augmented/acoustic/en1006521_aug2.wav,ˈɔtɪzəm,augmented,True,train
,paucity,/ˈpɔsɪti/,data/augmented/acoustic/en1063684_aug2.wav,ˈpɔsɪti,augmented,True,train
,accuracy,/ˈækjərəsi/,data/augmented/acoustic/en000689_aug2.wav,ˈækjərəsi,augmented,True,train
,visually,/ˈvɪʒuəli/,data/augmented/acoustic/en1097180_aug2.wav,ˈvɪʒuəli,augmented,True,train
,scant,/skænt/,data/augmented/acoustic/en075481_aug2.wav,skænt,augmented,True,train
,presidency,/ˈprɛzɪdənsi/,data/augmented/acoustic/en1068096_aug1.wav,ˈprɛzɪdənsi,augmented,True,train
,pupil,/ˈpjupəl/,data/augmented/acoustic/en068282_aug1.wav,ˈpjupəl,augmented,True,train
,sweetness,/ˈswiːtnəs/,data/augmented/acoustic/en087251_aug1.wav,ˈswiːtnəs,augmented,True,train
7828.0,probable,/ˈprɑbəbəl/,data/raw/phonemeref_data/audio/probable/en066949.mp3,ˈprɑbəbəl,original,True,
,holder,/ˈhəʊldər/,data/augmented/acoustic/en043619_aug1.wav,ˈhəʊldər,augmented,True,train
,presidency,/ˈprɛzɪdənsi/,data/augmented/acoustic/en1068096_aug2.wav,ˈprɛzɪdənsi,augmented,True,train
,hike,/haɪk/,data/augmented/acoustic/en043201_aug2.wav,haɪk,augmented,True,train
,humble,/ˈhʌmbəl/,data/augmented/acoustic/en044468_aug1.wav,ˈhʌmbəl,augmented,True,train
,oncoming,/ˈɑnˌkʌmɪŋ/,data/augmented/acoustic/en1060756_aug1.wav,ˈɑnˌkʌmɪŋ,augmented,True,train
,adulthood,/ˈædʌlthʊd/,data/augmented/acoustic/en001477_aug2.wav,ˈædʌlthʊd,augmented,True,train
,headline,/ˈhɛdˌlaɪn/,data/augmented/acoustic/en042197_aug2.wav,ˈhɛdˌlaɪn,augmented,True,train
,neck,/nɛk/,data/augmented/acoustic/en057836_aug1.wav,nɛk,augmented,True,train
