id,word,ipa,audio_path,split,ipa_clean
5101,prefers,/prɪˈfɜːr/,audio/prefers/en066202.mp3,train,prɪˈfɜːr
5102,operations,/ˌɒpəˈreɪʃən/,audio/operations/en059938.mp3,train,ˌɒpəˈreɪʃən
5103,shapes,/ˈʃeɪp/,audio/shapes/en077617.mp3,train,ˈʃeɪp
5104,phase,/ˈfeɪz/,audio/phase/en063540.mp3,train,ˈfeɪz
5105,impossible,/ɪmˈpɒsəbəl/,audio/impossible/en045438.mp3,train,ɪmˈpɒsəbəl
5106,chicks,/ˈtʃɪk/,audio/chicks/en014618.mp3,train,ˈtʃɪk
5107,conventions,/kənˈvɛnʃən/,audio/conventions/en019244.mp3,train,kənˈvɛnʃən
5108,lecture,/ˈlɛktʃər/,audio/lecture/en050432.mp3,train,ˈlɛktʃər
5109,older,/ˈəʊldə/,audio/older/en059665.mp3,train,ˈəʊldə
5110,across,/əˈkrɒs/,audio/across/en000930.mp3,train,əˈkrɒs
5111,upload,/ʌpˈləʊd/,audio/upload/en094511.mp3,train,ʌpˈləʊd
5112,sells,/ˈsɛl/,audio/sells/en076763.mp3,train,ˈsɛl
5113,fare,/ˈfɛər/,audio/fare/en032906.mp3,train,ˈfɛər
5114,emphasis,/ˈɛmfəsɪs/,audio/emphasis/en029362.mp3,train,ˈɛmfəsɪs
5115,cleaners,/ˈkliːnər/,audio/cleaners/en015557.mp3,train,ˈkliːnər
5116,depot,/ˈdɛpəʊ/,audio/depot/en023882.mp3,train,ˈdɛpəʊ
5117,firm,/ˈfɜːrm/,audio/firm/en034254.mp3,train,ˈfɜːrm
5118,defeat,/dɪˈfiːt/,audio/defeat/en023149.mp3,train,dɪˈfiːt
5119,acrobat,/ˈækrəbæt/,audio/acrobat/en1001615.mp3,train,ˈækrəbæt
5120,attorneys,/əˈtɜːrni/,audio/attorneys/en005298.mp3,train,əˈtɜːrni
5121,recommendation,/ˌrɛkəmɛnˈdeɪʃən/,audio/recommendation/en070392.mp3,train,ˌrɛkəmɛnˈdeɪʃən
5122,instrument,/ˈɪnstrəmənt/,audio/instrument/en046823.mp3,train,ˈɪnstrəmənt
5123,termination,/ˌtɜːrmɪˈneɪʃən/,audio/termination/en088974.mp3,train,ˌtɜːrmɪˈneɪʃən
5124,styles,/ˈstaɪl/,audio/styles/en085574.mp3,train,ˈstaɪl
5125,fog,/ˈfɒg/,audio/fog/en035380.mp3,train,ˈfɒg
5126,percent,/pɜːrˈsɛnt/,audio/percent/en063060.mp3,train,pɜːrˈsɛnt
5127,validity,/vəˈlɪdəti/,audio/validity/en095023.mp3,train,vəˈlɪdəti
5128,raw,/ˈrɔː/,audio/raw/en069754.mp3,train,ˈrɔː
5129,extract,/ɪkˈstrækt/,audio/extract/en032158.mp3,train,ɪkˈstrækt
5130,cape,/ˈkeɪp/,audio/cape/en012773.mp3,train,ˈkeɪp
5131,told,/ˈtəʊld/,audio/told/en090737.mp3,train,ˈtəʊld
5132,snake,/ˈsneɪk/,audio/snake/en080656.mp3,train,ˈsneɪk
5133,cars,/ˈkɑːr/,audio/cars/en012858.mp3,train,ˈkɑːr
5134,painful,/ˈpeɪnfəl/,audio/painful/en061531.mp3,train,ˈpeɪnfəl
5135,determine,/dɪˈtɜːrmɪn/,audio/determine/en024403.mp3,train,dɪˈtɜːrmɪn
5136,exceptions,/ɪkˈsɛpʃən/,audio/exceptions/en031366.mp3,train,ɪkˈsɛpʃən
5137,july,/dʒuˈlaɪ/,audio/july/en048495.mp3,train,dʒuˈlaɪ
5138,spanking,/ˈspæŋkɪŋ/,audio/spanking/en1082732.mp3,train,ˈspæŋkɪŋ
5139,tool,/ˈtuːl/,audio/tool/en090868.mp3,train,ˈtuːl
5140,tension,/ˈtɛnʃən/,audio/tension/en088892.mp3,train,ˈtɛnʃən
5141,language,/ˈlæŋgwɪdʒ/,audio/language/en049674.mp3,train,ˈlæŋgwɪdʒ
5142,loans,/ˈləʊn/,audio/loans/en051883.mp3,train,ˈləʊn
5143,examples,/ɪgˈzɑːmpəl/,audio/examples/en031302.mp3,train,ɪgˈzɑːmpəl
5144,blank,/ˈblæŋk/,audio/blank/en008515.mp3,train,ˈblæŋk
5145,assist,/əˈsɪst/,audio/assist/en004838.mp3,train,əˈsɪst
5146,requirements,/rɪˈkwaɪərmənt/,audio/requirements/en072150.mp3,train,rɪˈkwaɪərmənt
5147,ridge,/ˈrɪdʒ/,audio/ridge/en073331.mp3,train,ˈrɪdʒ
5148,complexity,/kəmˈplɛksɪti/,audio/complexity/en017611.mp3,train,kəmˈplɛksɪti
5149,atm,/ˌeɪtiːˈɛm/,audio/atm/en005087.mp3,train,ˌeɪtiːˈɛm
5150,bomb,/ˈbɒm/,audio/bomb/en009325.mp3,train,ˈbɒm
5151,reasonably,/ˈriːzənəbli/,audio/reasonably/en1071691.mp3,train,ˈriːzənəbli
5152,procedures,/prəʊˈsiːdʒər/,audio/procedures/en067004.mp3,train,prəʊˈsiːdʒər
5153,significant,/sɪgˈnɪfɪkənt/,audio/significant/en078905.mp3,train,sɪgˈnɪfɪkənt
5154,foreign,/ˈfɒrɪn/,audio/foreign/en035833.mp3,train,ˈfɒrɪn
5155,hosts,/ˈhəʊst/,audio/hosts/en044139.mp3,train,ˈhəʊst
5156,used,/ˈjuːzd/,audio/used/en094733.mp3,train,ˈjuːzd
5157,gray,/ˈgreɪ/,audio/gray/en039949.mp3,train,ˈgreɪ
5158,safely,/ˈseɪfli/,audio/safely/en074817.mp3,train,ˈseɪfli
5159,knitting,/ˈnɪtɪŋ/,audio/knitting/en049249.mp3,train,ˈnɪtɪŋ
5160,identity,/aɪˈdɛntɪti/,audio/identity/en044935.mp3,train,aɪˈdɛntɪti
5161,detection,/dɪˈtɛkʃən/,audio/detection/en1024103.mp3,train,dɪˈtɛkʃən
5162,personally,/ˈpɜːrsənəli/,audio/personally/en063341.mp3,train,ˈpɜːrsənəli
5163,break,/ˈbreɪk/,audio/break/en010296.mp3,train,ˈbreɪk
5164,analog,/ˈænəˌlɒɡ/,audio/analog/en1003763.mp3,train,ˈænəˌlɒɡ
5165,coach,/ˈkəʊtʃ/,audio/coach/en016200.mp3,train,ˈkəʊtʃ
5166,bear,/ˈbɛər/,audio/bear/en007093.mp3,train,ˈbɛər
5167,interval,/ˈɪntərvəl/,audio/interval/en047247.mp3,train,ˈɪntərvəl
5168,privileges,/ˈprɪvəlɪdʒ/,audio/privileges/en066906.mp3,train,ˈprɪvəlɪdʒ
5169,code,/ˈkəʊd/,audio/code/en016427.mp3,train,ˈkəʊd
5170,spirituality,/ˌspɪrɪtʃuˈæləti/,audio/spirituality/en1083289.mp3,train,ˌspɪrɪtʃuˈæləti
5171,acid,/ˈæsɪd/,audio/acid/en1001491.mp3,train,ˈæsɪd
5172,happiness,/ˈhæpinɪs/,audio/happiness/en041602.mp3,train,ˈhæpinɪs
5173,granted,/ˈgrɑːntɪd/,audio/granted/en039735.mp3,train,ˈgrɑːntɪd
5174,folk,/ˈfəʊk/,audio/folk/en035447.mp3,train,ˈfəʊk
5175,excerpt,/ˈɛksɜːrpt/,audio/excerpt/en031374.mp3,train,ˈɛksɜːrpt
5176,corporate,/ˈkɔːrpərɪt/,audio/corporate/en019694.mp3,train,ˈkɔːrpərɪt
5177,signing,/ˈsaɪnɪŋ/,audio/signing/en078924.mp3,train,ˈsaɪnɪŋ
5178,estates,/ɪˈsteɪt/,audio/estates/en030842.mp3,train,ɪˈsteɪt
5179,warrant,/ˈwɒrənt/,audio/warrant/en096674.mp3,train,ˈwɒrənt
5180,alloy,/ˈælɔɪ/,audio/alloy/en002638.mp3,train,ˈælɔɪ
5181,praise,/ˈpreɪz/,audio/praise/en066015.mp3,train,ˈpreɪz
5182,rent,/ˈrɛnt/,audio/rent/en071858.mp3,train,ˈrɛnt
5183,respond,/rɪˈspɒnd/,audio/respond/en072534.mp3,train,rɪˈspɒnd
5184,presentation,/ˌprɛzənˈteɪʃən/,audio/presentation/en066403.mp3,train,ˌprɛzənˈteɪʃən
5185,lean,/ˈliːn/,audio/lean/en050279.mp3,train,ˈliːn
5186,discs,/ˈdɪsk/,audio/discs/en1025067.mp3,train,ˈdɪsk
5187,proportion,/prəˈpɔːrʃən/,audio/proportion/en1069152.mp3,train,prəˈpɔːrʃən
5188,transformation,/ˌtrænsfərˈmeɪʃən/,audio/transformation/en1091107.mp3,train,ˌtrænsfərˈmeɪʃən
5189,cash,/ˈkæʃ/,audio/cash/en013225.mp3,train,ˈkæʃ
5190,hook,/ˈhʊk/,audio/hook/en043900.mp3,train,ˈhʊk
5191,practitioner,/prækˈtɪʃənər/,audio/practitioner/en065990.mp3,train,prækˈtɪʃənər
5192,hands,/ˈhænd/,audio/hands/en041279.mp3,train,ˈhænd
5193,cams,/ˈkæm/,audio/cams/en012422.mp3,train,ˈkæm
5194,disciplinary,/ˈdɪsɪplɪnəri/,audio/disciplinary/en1025128.mp3,train,ˈdɪsɪplɪnəri
5195,never,/ˈnɛvər/,audio/never/en058088.mp3,train,ˈnɛvər
5196,complaint,/kəmˈpleɪnt/,audio/complaint/en017535.mp3,train,kəmˈpleɪnt
5197,designation,/ˌdɛzɪgˈneɪʃən/,audio/designation/en1023915.mp3,train,ˌdɛzɪgˈneɪʃən
5198,outlook,/ˈaʊtˌlʊk/,audio/outlook/en060597.mp3,train,ˈaʊtˌlʊk
5199,providing,/prəˈvaɪdɪŋ/,audio/providing/en067792.mp3,train,prəˈvaɪdɪŋ
5200,twist,/ˈtwɪst/,audio/twist/en093006.mp3,train,ˈtwɪst
5201,hardly,/ˈhɑːrdli/,audio/hardly/en041705.mp3,train,ˈhɑːrdli
5202,forgotten,/fərˈgɒtən/,audio/forgotten/en036071.mp3,train,fərˈgɒtən
5203,symptoms,/ˈsɪmptəm/,audio/symptoms/en087587.mp3,train,ˈsɪmptəm
5204,shopper,/ˈʃɒpər/,audio/shopper/en1079686.mp3,train,ˈʃɒpər
5205,assurance,/əˈʃʊərəns/,audio/assurance/en004944.mp3,train,əˈʃʊərəns
5206,lamps,/ˈlæmp/,audio/lamps/en049551.mp3,train,ˈlæmp
5207,hawaii,/həˈwaɪi/,audio/hawaii/en1040713.mp3,train,həˈwaɪi
5208,slope,/ˈsləʊp/,audio/slope/en080158.mp3,train,ˈsləʊp
5209,champion,/ˈtʃæmpiən/,audio/champion/en013921.mp3,train,ˈtʃæmpiən
5210,genre,/ˈʒɒnrə/,audio/genre/en038062.mp3,train,ˈʒɒnrə
5211,presidential,/ˌprɛzɪˈdɛnʃəl/,audio/presidential/en1068109.mp3,train,ˌprɛzɪˈdɛnʃəl
5212,president,/ˈprɛzɪdənt/,audio/president/en066446.mp3,train,ˈprɛzɪdənt
5213,quiz,/ˈkwɪz/,audio/quiz/en068967.mp3,train,ˈkwɪz
5214,awards,/əˈwɔːrd/,audio/awards/en005684.mp3,train,əˈwɔːrd
5215,practitioners,/prækˈtɪʃənər/,audio/practitioners/en065990.mp3,train,prækˈtɪʃənər
5216,chip,/ˈtʃɪp/,audio/chip/en014839.mp3,train,ˈtʃɪp
5217,hundred,/ˈhʌndrəd/,audio/hundred/en044539.mp3,train,ˈhʌndrəd
5218,browser,/ˈbraʊzər/,audio/browser/en011174.mp3,train,ˈbraʊzər
5219,legends,/ˈlɛdʒənd/,audio/legends/en050571.mp3,train,ˈlɛdʒənd
5220,strikes,/ˈstraɪk/,audio/strikes/en085119.mp3,train,ˈstraɪk
5221,bones,/ˈbəʊn/,audio/bones/en009360.mp3,train,ˈbəʊn
5222,spin,/ˈspɪn/,audio/spin/en082421.mp3,train,ˈspɪn
5223,basic,/ˈbeɪsɪk/,audio/basic/en006797.mp3,train,ˈbeɪsɪk
5224,missile,/ˈmɪsaɪl/,audio/missile/en1056765.mp3,train,ˈmɪsaɪl
5225,companion,/kəmˈpænjən/,audio/companion/en017330.mp3,train,kəmˈpænjən
5226,hydrogen,/ˈhaɪdrədʒən/,audio/hydrogen/en1043342.mp3,train,ˈhaɪdrədʒən
5227,emission,/ɪˈmɪʃən/,audio/emission/en1029149.mp3,train,ɪˈmɪʃən
5228,rule,/ˈruːl/,audio/rule/en074364.mp3,train,ˈruːl
5229,law,/ˈlɔː/,audio/law/en049989.mp3,train,ˈlɔː
5230,fork,/ˈfɔːrk/,audio/fork/en036085.mp3,train,ˈfɔːrk
5231,brochure,/ˈbrəʊʃjʊər/,audio/brochure/en010948.mp3,train,ˈbrəʊʃjʊər
5232,keep,/ˈkiːp/,audio/keep/en048710.mp3,train,ˈkiːp
5233,interested,/ˈɪntrəstɪd/,audio/interested/en047068.mp3,train,ˈɪntrəstɪd
5234,major,/ˈmeɪdʒər/,audio/major/en053257.mp3,train,ˈmeɪdʒər
5235,graduation,/ˌgrædʒuˈeɪʃən/,audio/graduation/en039598.mp3,train,ˌgrædʒuˈeɪʃən
5236,judgment,/ˈdʒʌdʒmənt/,audio/judgment/en048449.mp3,train,ˈdʒʌdʒmənt
5237,distances,/ˈdɪstəns/,audio/distances/en026080.mp3,train,ˈdɪstəns
5238,magnet,/ˈmægnɪt/,audio/magnet/en053095.mp3,train,ˈmægnɪt
5239,leather,/ˈlɛðər/,audio/leather/en050409.mp3,train,ˈlɛðər
5240,detect,/dɪˈtɛkt/,audio/detect/en1024094.mp3,train,dɪˈtɛkt
5241,portugal,/ˈpɔːrtjʊgəl/,audio/portugal/en065573.mp3,train,ˈpɔːrtjʊgəl
5242,tan,/ˈtæn/,audio/tan/en088103.mp3,train,ˈtæn
5243,stop,/ˈstɒp/,audio/stop/en084585.mp3,train,ˈstɒp
5244,leave,/ˈliːv/,audio/leave/en050413.mp3,train,ˈliːv
5245,regardless,/rɪˈgɑːrdləs/,audio/regardless/en070940.mp3,train,rɪˈgɑːrdləs
5246,origins,/ˈɒrɪdʒɪn/,audio/origins/en060248.mp3,train,ˈɒrɪdʒɪn
5247,security,/sɪˈkjʊərɪti/,audio/security/en076566.mp3,train,sɪˈkjʊərɪti
5248,ferry,/ˈfɛri/,audio/ferry/en033566.mp3,train,ˈfɛri
5249,personals,/ˈpɜːrsənəl/,audio/personals/en063320.mp3,train,ˈpɜːrsənəl
5250,receive,/rɪˈsiːv/,audio/receive/en070209.mp3,train,rɪˈsiːv
5251,inappropriate,/ˌɪnəˈprəʊpriət/,audio/inappropriate/en045560.mp3,train,ˌɪnəˈprəʊpriət
5252,gardening,/ˈgɑːrdənɪŋ/,audio/gardening/en037730.mp3,train,ˈgɑːrdənɪŋ
5253,poly,/ˈpɒli/,audio/poly/en1066696.mp3,train,ˈpɒli
5254,thats,/ˈðæt/,audio/thats/en089167.mp3,train,ˈðæt
5255,roller,/ˈrəʊlər/,audio/roller/en073916.mp3,train,ˈrəʊlər
5256,retail,/ˈriːteɪl/,audio/retail/en072776.mp3,train,ˈriːteɪl
5257,execute,/ˈɛksɪkjuːt/,audio/execute/en031515.mp3,train,ˈɛksɪkjuːt
5258,chart,/ˈtʃɑːrt/,audio/chart/en014204.mp3,train,ˈtʃɑːrt
5259,bargain,/ˈbɑːrgɪn/,audio/bargain/en006568.mp3,train,ˈbɑːrgɪn
5260,comedy,/ˈkɒmədi/,audio/comedy/en016990.mp3,train,ˈkɒmədi
5261,relationship,/rɪˈleɪʃənʃɪp/,audio/relationship/en071242.mp3,train,rɪˈleɪʃənʃɪp
5262,furnished,/ˈfɜːrnɪʃt/,audio/furnished/en037361.mp3,train,ˈfɜːrnɪʃt
5263,bizarre,/bɪˈzɑːr/,audio/bizarre/en008401.mp3,train,bɪˈzɑːr
5264,beings,/ˈbiːɪŋ/,audio/beings/en007553.mp3,train,ˈbiːɪŋ
5265,location,/ləʊˈkeɪʃən/,audio/location/en051950.mp3,train,ləʊˈkeɪʃən
5266,nursery,/ˈnɜːrsəri/,audio/nursery/en059019.mp3,train,ˈnɜːrsəri
5267,camps,/ˈkæmp/,audio/camps/en012454.mp3,train,ˈkæmp
5268,laugh,/ˈlɑːf/,audio/laugh/en049918.mp3,train,ˈlɑːf
5269,into,/ˈɪntuː/,audio/into/en047303.mp3,train,ˈɪntuː
5270,navigation,/ˌnævɪˈgeɪʃən/,audio/navigation/en1058782.mp3,train,ˌnævɪˈgeɪʃən
5271,babe,/ˈbeɪb/,audio/babe/en005869.mp3,train,ˈbeɪb
5272,analytical,/ˌænəˈlɪtɪkəl/,audio/analytical/en1003824.mp3,train,ˌænəˈlɪtɪkəl
5273,santa,/ˈsæntə/,audio/santa/en1076428.mp3,train,ˈsæntə
5274,marijuana,/ˌmærɪˈwɑːnə/,audio/marijuana/en053791.mp3,train,ˌmærɪˈwɑːnə
5275,syndicate,/ˈsɪndɪkət/,audio/syndicate/en1087541.mp3,train,ˈsɪndɪkət
5276,patch,/ˈpætʃ/,audio/patch/en062365.mp3,train,ˈpætʃ
5277,worm,/'wɜːm/,audio/worm/en099216.mp3,train,'wɜːm
5278,reply,/rɪˈplaɪ/,audio/reply/en072023.mp3,train,rɪˈplaɪ
5279,dim,/ˈdɪm/,audio/dim/en025039.mp3,train,ˈdɪm
5280,organisms,/ˈɔːrgənɪzəm/,audio/organisms/en1061229.mp3,train,ˈɔːrgənɪzəm
5281,magnitude,/ˈmægnɪtjuːd/,audio/magnitude/en053114.mp3,train,ˈmægnɪtjuːd
5282,cancer,/ˈkænsə/,audio/cancer/en012553.mp3,train,ˈkænsə
5283,reactions,/riˈækʃən/,audio/reactions/en069817.mp3,train,riˈækʃən
5284,palace,/ˈpæləs/,audio/palace/en061603.mp3,train,ˈpæləs
5285,what,/ˈhwɒt/,audio/what/en097585.mp3,train,ˈhwɒt
5286,low,/ˈləʊ/,audio/low/en052649.mp3,train,ˈləʊ
5287,mounted,/ˈmaʊntɪd/,audio/mounted/en1057902.mp3,train,ˈmaʊntɪd
5288,weekly,/ˈwiːkli/,audio/weekly/en097270.mp3,train,ˈwiːkli
5289,carry,/ˈkæri/,audio/carry/en013113.mp3,train,ˈkæri
5290,pens,/ˈpɛn/,audio/pens/en062901.mp3,train,ˈpɛn
5291,lab,/ˈlæb/,audio/lab/en049341.mp3,train,ˈlæb
5292,chat,/ˈtʃæt/,audio/chat/en014254.mp3,train,ˈtʃæt
5293,atlantic,/ətˈlæntɪk/,audio/atlantic/en1006002.mp3,train,ətˈlæntɪk
5294,equity,/ˈɛkwɪti/,audio/equity/en030592.mp3,train,ˈɛkwɪti
5295,contributors,/kənˈtrɪbjʊtər/,audio/contributors/en019149.mp3,train,kənˈtrɪbjʊtər
5296,advertisers,/ˈædvərtaɪzər/,audio/advertisers/en1002242.mp3,train,ˈædvərtaɪzər
5297,gallery,/ˈgæləri/,audio/gallery/en037597.mp3,train,ˈgæləri
5298,railroad,/ˈreɪlrəʊd/,audio/railroad/en069208.mp3,train,ˈreɪlrəʊd
5299,violations,/ˌvaɪəˈleɪʃən/,audio/violations/en1096985.mp3,train,ˌvaɪəˈleɪʃən
5300,help,/ˈhɛlp/,audio/help/en042699.mp3,train,ˈhɛlp
5301,adventure,/ədˈvɛntʃər/,audio/adventure/en001545.mp3,train,ədˈvɛntʃər
5302,christmas,/ˈkrɪsməs/,audio/christmas/en015050.mp3,train,ˈkrɪsməs
5303,spring,/ˈsprɪŋ/,audio/spring/en082925.mp3,train,ˈsprɪŋ
5304,canon,/ˈkænən/,audio/canon/en012668.mp3,train,ˈkænən
5305,controlled,/kənˈtrəʊld/,audio/controlled/en1019478.mp3,train,kənˈtrəʊld
5306,toward,/təˈwɔːrd/,audio/toward/en091197.mp3,train,təˈwɔːrd
5307,secure,/sɪˈkjʊər/,audio/secure/en076544.mp3,train,sɪˈkjʊər
5308,chinese,/ˌtʃaɪˈniːz/,audio/chinese/en014817.mp3,train,ˌtʃaɪˈniːz
5309,collar,/ˈkɒlər/,audio/collar/en016606.mp3,train,ˈkɒlər
5310,thereof,/ˌðɛərˈɒv/,audio/thereof/en089358.mp3,train,ˌðɛərˈɒv
5311,accepted,/ækˈsɛptɪd/,audio/accepted/en000438.mp3,train,ækˈsɛptɪd
5312,reason,/ˈriːzən/,audio/reason/en070016.mp3,train,ˈriːzən
5313,throughout,/θruːˈaʊt/,audio/throughout/en089950.mp3,train,θruːˈaʊt
5314,sit,/ˈsɪt/,audio/sit/en079299.mp3,train,ˈsɪt
5315,dog,/ˈdɒg/,audio/dog/en026602.mp3,train,ˈdɒg
5316,develop,/dɪˈvɛləp/,audio/develop/en024493.mp3,train,dɪˈvɛləp
5317,quite,/ˈkwaɪt/,audio/quite/en068949.mp3,train,ˈkwaɪt
5318,delivery,/dɪˈlɪvəri/,audio/delivery/en023490.mp3,train,dɪˈlɪvəri
5319,potentially,/pəˈtɛnʃəli/,audio/potentially/en1067238.mp3,train,pəˈtɛnʃəli
5320,tattoo,/tæˈtuː/,audio/tattoo/en088378.mp3,train,tæˈtuː
5321,deficit,/ˈdɛfəsɪt/,audio/deficit/en023257.mp3,train,ˈdɛfəsɪt
5322,print,/ˈprɪnt/,audio/print/en066784.mp3,train,ˈprɪnt
5323,charming,/ˈtʃɑːrmɪŋ/,audio/charming/en014189.mp3,train,ˈtʃɑːrmɪŋ
5324,dvds,/ˌdiːviːˈdiː/,audio/dvds/en1027905.mp3,train,ˌdiːviːˈdiː
5325,wood,/ˈwʊd/,audio/wood/en098953.mp3,train,ˈwʊd
5326,vehicles,/ˈviːɪkəl/,audio/vehicles/en095296.mp3,train,ˈviːɪkəl
5327,agricultural,/ˌægrɪˈkʌltʃərəl/,audio/agricultural/en002071.mp3,train,ˌægrɪˈkʌltʃərəl
5328,recall,/rɪˈkɔːl/,audio/recall/en070153.mp3,train,rɪˈkɔːl
5329,zoom,/ˈzuːm/,audio/zoom/en100151.mp3,train,ˈzuːm
5330,salary,/ˈsæləri/,audio/salary/en074925.mp3,train,ˈsæləri
5331,supports,/səˈpɔːrt/,audio/supports/en086520.mp3,train,səˈpɔːrt
5332,bread,/ˈbrɛd/,audio/bread/en010275.mp3,train,ˈbrɛd
5333,sense,/ˈsɛns/,audio/sense/en076853.mp3,train,ˈsɛns
5334,champagne,/ˌʃæmˈpeɪn/,audio/champagne/en1014530.mp3,train,ˌʃæmˈpeɪn
5335,criticism,/ˈkrɪtɪsɪzəm/,audio/criticism/en021054.mp3,train,ˈkrɪtɪsɪzəm
5336,exhaust,/ɪgˈzɔːst/,audio/exhaust/en031602.mp3,train,ɪgˈzɔːst
5337,interact,/ˌɪntərˈækt/,audio/interact/en047020.mp3,train,ˌɪntərˈækt
5338,very,/ˈvɛri/,audio/very/en095467.mp3,train,ˈvɛri
5339,hence,/ˈhɛns/,audio/hence/en042787.mp3,train,ˈhɛns
5340,savage,/ˈsævɪdʒ/,audio/savage/en075309.mp3,train,ˈsævɪdʒ
5341,plug,/ˈplʌg/,audio/plug/en064738.mp3,train,ˈplʌg
5342,honors,/ˈɒnər/,audio/honors/en043869.mp3,train,ˈɒnər
5343,bulgaria,/bʌlˈgɛəriə/,audio/bulgaria/en1011664.mp3,train,bʌlˈgɛəriə
5344,hints,/ˈhɪnt/,audio/hints/en043320.mp3,train,ˈhɪnt
5345,doubt,/ˈdaʊt/,audio/doubt/en026959.mp3,train,ˈdaʊt
5346,logical,/ˈlɒdʒɪkəl/,audio/logical/en1052728.mp3,train,ˈlɒdʒɪkəl
5347,locate,/ləʊˈkeɪt/,audio/locate/en051947.mp3,train,ləʊˈkeɪt
5348,deviation,/ˌdiːviˈeɪʃən/,audio/deviation/en024573.mp3,train,ˌdiːviˈeɪʃən
5349,switch,/ˈswɪtʃ/,audio/switch/en087431.mp3,train,ˈswɪtʃ
5350,animated,/ˈænɪmeɪtɪd/,audio/animated/en1004038.mp3,train,ˈænɪmeɪtɪd
5351,experts,/ˈɛkspɜːrt/,audio/experts/en031876.mp3,train,ˈɛkspɜːrt
5352,itself,/ɪtˈsɛlf/,audio/itself/en047790.mp3,train,ɪtˈsɛlf
5353,reports,/rɪˈpɔːrt/,audio/reports/en072038.mp3,train,rɪˈpɔːrt
5354,now,/ˈnaʊ/,audio/now/en058866.mp3,train,ˈnaʊ
5355,builds,/ˈbɪld/,audio/builds/en011431.mp3,train,ˈbɪld
5356,thailand,/ˈtaɪlænd/,audio/thailand/en1089251.mp3,train,ˈtaɪlænd
5357,compilation,/ˌkɒmpɪˈleɪʃən/,audio/compilation/en1017766.mp3,train,ˌkɒmpɪˈleɪʃən
5358,racing,/ˈreɪsɪŋ/,audio/racing/en069045.mp3,train,ˈreɪsɪŋ
5359,kitty,/ˈkɪti/,audio/kitty/en049149.mp3,train,ˈkɪti
5360,plaintiff,/ˈpleɪntɪf/,audio/plaintiff/en064332.mp3,train,ˈpleɪntɪf
5361,households,/ˈhaʊshəʊld/,audio/households/en044242.mp3,train,ˈhaʊshəʊld
5362,watt,/ˈwɒt/,audio/watt/en1098179.mp3,train,ˈwɒt
5363,informational,/ˌɪnfəˈmeɪʃənl/,audio/informational/en1046299.mp3,train,ˌɪnfəˈmeɪʃənl
5364,teenage,/ˈtiːneɪdʒ/,audio/teenage/en088628.mp3,train,ˈtiːneɪdʒ
5365,pilot,/ˈpaɪlət/,audio/pilot/en063974.mp3,train,ˈpaɪlət
5366,sin,/ˈsɪn/,audio/sin/en079104.mp3,train,ˈsɪn
5367,brutal,/ˈbruːtəl/,audio/brutal/en011261.mp3,train,ˈbruːtəl
5368,catalog,/ˈkætəlɒg/,audio/catalog/en1013760.mp3,train,ˈkætəlɒg
5369,observer,/əbˈzɜːrvər/,audio/observer/en1060337.mp3,train,əbˈzɜːrvər
5370,fleece,/ˈfliːs/,audio/fleece/en034827.mp3,train,ˈfliːs
5371,apparatus,/ˌæpəˈreɪtəs/,audio/apparatus/en1004729.mp3,train,ˌæpəˈreɪtəs
5372,arrangement,/əˈreɪndʒmənt/,audio/arrangement/en004348.mp3,train,əˈreɪndʒmənt
5373,clock,/ˈklɒk/,audio/clock/en015875.mp3,train,ˈklɒk
5374,category,/ˈkætɪgri/,audio/category/en013398.mp3,train,ˈkætɪgri
5375,ivory,/ˈaɪvəri/,audio/ivory/en047805.mp3,train,ˈaɪvəri
5376,scientists,/ˈsaɪəntɪst/,audio/scientists/en075786.mp3,train,ˈsaɪəntɪst
5377,fisher,/ˈfɪʃə/,audio/fisher/en1033654.mp3,train,ˈfɪʃə
5378,mba,/ˌɛmbiːˈeɪ/,audio/mba/en1055108.mp3,train,ˌɛmbiːˈeɪ
5379,rotary,/ˈrəʊtəri/,audio/rotary/en1075379.mp3,train,ˈrəʊtəri
5380,balanced,/ˈbælənst/,audio/balanced/en006274.mp3,train,ˈbælənst
5381,state,/ˈsteɪt/,audio/state/en083831.mp3,train,ˈsteɪt
5382,digital,/ˈdɪdʒɪtəl/,audio/digital/en1024659.mp3,train,ˈdɪdʒɪtəl
5383,reliance,/rɪˈlaɪəns/,audio/reliance/en071407.mp3,train,rɪˈlaɪəns
5384,generates,/ˈdʒɛnəreɪt/,audio/generates/en038005.mp3,train,ˈdʒɛnəreɪt
5385,preserve,/prɪˈzɜːrv/,audio/preserve/en066439.mp3,train,prɪˈzɜːrv
5386,resident,/ˈrɛzɪdənt/,audio/resident/en072331.mp3,train,ˈrɛzɪdənt
5387,alive,/əˈlaɪv/,audio/alive/en002442.mp3,train,əˈlaɪv
5388,mess,/ˈmɛs/,audio/mess/en054954.mp3,train,ˈmɛs
5389,domain,/dəʊˈmeɪn/,audio/domain/en026676.mp3,train,dəʊˈmeɪn
5390,can,/ˈkæn/,audio/can/en012503.mp3,train,ˈkæn
5391,however,/haʊˈɛvər/,audio/however/en044334.mp3,train,haʊˈɛvər
5392,ruled,/ˈruːld/,audio/ruled/en074382.mp3,train,ˈruːld
5393,incentive,/ɪnˈsɛntɪv/,audio/incentive/en045606.mp3,train,ɪnˈsɛntɪv
